scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
"	GCAM-USA_updatedRef",AL,resid cooling,HFC125,0.5089665,0.5653263,0.5825078,0.60608835,0.6198948,0.629735435,0.65614465,0.694305325
"	GCAM-USA_updatedRef",AL,resid cooling,HFC134a,0.93378285,1.03718472,1.06870621,1.11197229,1.137301022,1.155353771,1.203806461,1.273818918
"	GCAM-USA_updatedRef",AL,resid cooling,HFC143a,0.70179,0.78225,0.8046,0.84036,0.85824,0.87165,0.90741,0.96105
"	GCAM-USA_updatedRef",AL,resid cooling,HFC23,0.0022052,0.0024568,0.0025308,0.0026344,0.0026936,0.002738,0.0028416,0.0030044
"	GCAM-USA_updatedRef",AL,resid cooling,HFC32,0.0054625,0.00608,0.0062225,0.0065075,0.00665,0.006745,0.00703,0.0074575
"	GCAM-USA_updatedRef",AL,resid heating,CH4,0.0022875,0.0020675,0.0019275,0.0017425,0.0015175,0.00128,0.0010725,9.10E-04
"	GCAM-USA_updatedRef",AL,resid heating,N2O,0.00283398,0.00255982,0.00238996,0.0021605,0.00188038,0.00158536,0.00132908,0.00112942
"	GCAM-USA_updatedRef",AL,resid heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,resid heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,resid heating,CH4,0.015125,0.013525,0.0124,0.01085,0.008975,0.007075,0.005525,0.004425
"	GCAM-USA_updatedRef",AL,resid heating,N2O,9.89E-04,8.85E-04,8.11E-04,7.09E-04,5.87E-04,4.62E-04,3.61E-04,2.89E-04
"	GCAM-USA_updatedRef",AL,resid heating,CH4,1.98E-05,1.81E-05,1.68E-05,1.49E-05,1.25E-05,1.01E-05,8.00E-06,6.60E-06
"	GCAM-USA_updatedRef",AL,resid heating,N2O,7.48E-04,6.82E-04,6.35E-04,5.63E-04,4.74E-04,3.78E-04,3.01E-04,2.49E-04
"	GCAM-USA_updatedRef",AL,resid hot water,CH4,0.00655,0.0057,0.005175,0.0047,0.003775,0.00395,0.004125,0.004275
"	GCAM-USA_updatedRef",AL,resid hot water,N2O,4.29E-04,3.73E-04,3.40E-04,3.07E-04,2.47E-04,2.59E-04,2.70E-04,2.80E-04
"	GCAM-USA_updatedRef",AL,resid hot water,CH4,6.60E-06,6.63E-06,7.40E-06,8.28E-06,9.63E-06,1.11E-05,1.30E-05,1.55E-05
"	GCAM-USA_updatedRef",AL,resid hot water,N2O,2.49E-04,2.50E-04,2.80E-04,3.13E-04,3.64E-04,4.20E-04,4.89E-04,5.84E-04
"	GCAM-USA_updatedRef",AL,resid other,CH4,0.0017,0.00121,0.0012725,0.001345,0.0014575,0.001585,0.0016675,0.00175
"	GCAM-USA_updatedRef",AL,resid other,N2O,1.11E-04,7.93E-05,8.31E-05,8.79E-05,9.54E-05,1.04E-04,1.09E-04,1.14E-04
"	GCAM-USA_updatedRef",AL,resid other,CH4,2.21E-06,1.79E-06,1.92E-06,1.84E-06,1.91E-06,2.04E-06,2.15E-06,2.30E-06
"	GCAM-USA_updatedRef",AL,resid other,N2O,8.31E-05,6.76E-05,7.24E-05,6.94E-05,7.21E-05,7.72E-05,8.11E-05,8.67E-05
"	GCAM-USA_updatedRef",AL,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,subpeak generation,CH4,0.00109,9.38E-04,8.60E-04,7.55E-04,6.30E-04,4.98E-04,3.75E-04,2.75E-04
"	GCAM-USA_updatedRef",AL,subpeak generation,N2O,0.003725,0.0031886,0.00292934,0.00256876,0.00213666,0.00168072,0.00125756,0.00090592
"	GCAM-USA_updatedRef",AL,subpeak generation,CH4,0.05275,0.0485,0.04525,0.04075,0.03525,0.02975,0.02525,0.021875
"	GCAM-USA_updatedRef",AL,subpeak generation,N2O,0.18029,0.165986,0.155258,0.139464,0.120392,0.102214,0.08642,0.074798
"	GCAM-USA_updatedRef",AL,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AL,trn_aviation_intl,N2O,0.0036952,0.003427,0.0036058,0.0035164,0.0034866,0.003725,0.0039634,0.0042018
"	GCAM-USA_updatedRef",AL,trn_freight,CH4,5.93E-04,7.00E-04,6.58E-04,4.80E-04,3.53E-04,3.15E-04,3.13E-04,3.28E-04
"	GCAM-USA_updatedRef",AL,trn_freight,N2O,0.00194296,0.00229758,0.00215454,0.00157344,0.00115326,0.00103108,0.0010281,0.00106982
"	GCAM-USA_updatedRef",AL,trn_freight,CH4,0.0014475,0.0014025,0.0013025,0.0010275,6.38E-04,4.80E-04,4.65E-04,4.88E-04
"	GCAM-USA_updatedRef",AL,trn_freight,N2O,0.005364,0.0051852,0.0048276,0.0037846,0.00235718,0.00177608,0.00171648,0.00179992
"	GCAM-USA_updatedRef",AL,trn_freight_road,CH4,0.0124,0.01025,0.0094,0.00845,0.00815,0.0083,0.00855,0.0087
"	GCAM-USA_updatedRef",AL,trn_freight_road,N2O,0.123968,0.102512,0.09387,0.084632,0.081354,0.083142,0.085526,0.087016
"	GCAM-USA_updatedRef",AL,trn_freight_road,CH4,0.002925,0.003225,0.002975,0.002445,0.001575,0.001285,0.0011275,0.00103
"	GCAM-USA_updatedRef",AL,trn_freight_road,N2O,0.0292338,0.032184,0.029651,0.024436,0.0157344,0.0128438,0.0112644,0.010281
"	GCAM-USA_updatedRef",AL,trn_freight_road,CH4,0.00845,0.010175,0.0102,0.0092,0.007325,0.00645,0.00575,0.005175
"	GCAM-USA_updatedRef",AL,trn_freight_road,N2O,0.084334,0.101618,0.101916,0.092082,0.073308,0.064368,0.057514,0.051852
"	GCAM-USA_updatedRef",AL,trn_pass,N2O,0.0080758,0.0079864,0.0089996,0.00894,0.008791,0.0092976,0.0096254,0.0095956
"	GCAM-USA_updatedRef",AL,trn_pass,CH4,6.18E-05,5.65E-05,6.50E-05,6.75E-05,7.05E-05,7.43E-05,7.80E-05,8.20E-05
"	GCAM-USA_updatedRef",AL,trn_pass,N2O,2.28E-04,2.09E-04,2.40E-04,2.50E-04,2.61E-04,2.75E-04,2.88E-04,3.04E-04
"	GCAM-USA_updatedRef",AL,trn_pass_road,CH4,8.25E-04,0.0010475,0.0010575,7.45E-04,5.45E-04,4.18E-04,3.30E-04,2.75E-04
"	GCAM-USA_updatedRef",AL,trn_pass_road,N2O,0.0088804,0.0112942,0.0113836,0.0080162,0.0058706,0.0044998,0.0035462,0.00295616
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV,CH4,1.44E-04,1.21E-04,8.25E-05,6.40E-05,6.93E-05,7.63E-05,8.38E-05,9.18E-05
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV,N2O,8.85E-04,7.45E-04,5.07E-04,3.93E-04,4.26E-04,4.68E-04,5.16E-04,5.66E-04
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV_4W,CH4,0.021675,0.0178,0.01525,0.01135,0.008475,0.006375,0.006375,0.00645
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV_4W,N2O,0.039932,0.03278,0.028012,0.0208302,0.0155854,0.0117114,0.0117114,0.0118306
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV_4W,CH4,0.02075,0.01735,0.01505,0.01125,0.008575,0.006875,0.00685,0.00695
"	GCAM-USA_updatedRef",AL,trn_pass_road_LDV_4W,N2O,0.038144,0.031886,0.0276246,0.0206514,0.0157344,0.0126054,0.0125756,0.0127544
"	GCAM-USA_updatedRef",AL,trn_shipping_intl,CH4,2.13E-04,2.11E-04,2.01E-04,1.55E-04,1.02E-04,8.70E-05,8.38E-05,8.43E-05
"	GCAM-USA_updatedRef",AL,trn_shipping_intl,N2O,0.0088208,0.0087612,0.008344,0.0064666,0.0042018,0.0036058,0.0034866,0.0035164
"	GCAM-USA_updatedRef",AR,base load generation,CH4,0,2.63E-06,1.04E-06,2.06E-06,4.45E-06,6.58E-06,7.65E-06,8.55E-06
"	GCAM-USA_updatedRef",AR,base load generation,N2O,0,6.26E-06,2.47E-06,4.89E-06,1.06E-05,1.56E-05,1.82E-05,2.04E-05
"	GCAM-USA_updatedRef",AR,base load generation,CH4,3.23E-04,2.30E-06,6.50E-06,7.85E-06,7.40E-06,4.35E-06,2.42E-06,1.54E-06
"	GCAM-USA_updatedRef",AR,base load generation,N2O,0.0046488,3.31E-05,9.36E-05,1.13E-04,1.06E-04,6.26E-05,3.49E-05,2.21E-05
"	GCAM-USA_updatedRef",AR,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,base load generation,CH4,2.16E-04,8.38E-04,9.25E-04,0.00118,0.001605,0.0021375,0.00265,0.00305
"	GCAM-USA_updatedRef",AR,base load generation,N2O,7.39E-04,0.00218136,0.00237208,0.00295914,0.0039336,0.0051852,0.0063474,0.0073308
"	GCAM-USA_updatedRef",AR,base load generation,CH4,1.68E-05,7.70E-07,1.05E-06,4.50E-07,2.78E-07,1.76E-07,1.16E-07,9.43E-08
"	GCAM-USA_updatedRef",AR,base load generation,N2O,2.40E-04,1.10E-05,1.51E-05,6.44E-06,3.96E-06,2.52E-06,1.66E-06,1.35E-06
"	GCAM-USA_updatedRef",AR,biomass liquids,CH4,0,0,0,0,0,6.55E-04,0.00174,0.00265
"	GCAM-USA_updatedRef",AR,biomass liquids,N2O,2.17E-04,2.07E-04,2.07E-04,1.85E-04,1.59E-04,0.00121584,0.00295318,0.0044104
"	GCAM-USA_updatedRef",AR,comm cooking,CH4,0.0019675,0.0019575,0.001915,0.0018875,0.00184,0.00183,0.00182,0.0018675
"	GCAM-USA_updatedRef",AR,comm cooking,N2O,2.11E-04,2.10E-04,2.06E-04,2.03E-04,1.98E-04,1.96E-04,1.95E-04,2.01E-04
"	GCAM-USA_updatedRef",AR,comm cooling,HFC125,0.1393798,0.149031995,0.149839375,0.15099203,0.151153835,0.149278605,0.150292734,0.153775111
"	GCAM-USA_updatedRef",AR,comm cooling,HFC134a,0.255715746,0.273424723,0.274905288,0.277020272,0.277317126,0.273876675,0.275737219,0.28212643
"	GCAM-USA_updatedRef",AR,comm cooling,HFC143a,0.192657,0.206067,0.207408,0.208749,0.209196,0.206514,0.207855,0.212772
"	GCAM-USA_updatedRef",AR,comm cooling,HFC23,6.04E-04,6.47E-04,6.50E-04,6.54E-04,6.56E-04,6.47E-04,6.51E-04,6.67E-04
"	GCAM-USA_updatedRef",AR,comm cooling,HFC32,0.00149625,0.001596,0.0016055,0.00161975,0.00161975,0.00160075,0.00161025,0.00164825
"	GCAM-USA_updatedRef",AR,comm cooling,CH4,2.83E-04,2.78E-04,2.63E-04,2.46E-04,2.27E-04,2.12E-04,1.94E-04,1.95E-04
"	GCAM-USA_updatedRef",AR,comm cooling,N2O,3.04E-05,2.98E-05,2.83E-05,2.64E-05,2.44E-05,2.28E-05,2.08E-05,2.10E-05
"	GCAM-USA_updatedRef",AR,comm heating,CH4,3.90E-05,3.90E-05,4.13E-05,4.58E-05,5.15E-05,5.55E-05,5.90E-05,5.93E-05
"	GCAM-USA_updatedRef",AR,comm heating,N2O,0.00120988,0.00121286,0.0012814,0.00141848,0.00160026,0.0017284,0.00183568,0.00184164
"	GCAM-USA_updatedRef",AR,comm heating,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,comm heating,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,comm heating,CH4,0.0081,0.007125,0.0065,0.005875,0.00525,0.004725,0.00375,0.00385
"	GCAM-USA_updatedRef",AR,comm heating,N2O,8.70E-04,7.63E-04,7.00E-04,6.32E-04,5.63E-04,5.07E-04,4.02E-04,4.14E-04
"	GCAM-USA_updatedRef",AR,comm heating,CH4,1.32E-04,1.48E-04,1.58E-04,1.53E-04,1.33E-04,1.04E-04,6.23E-05,4.60E-05
"	GCAM-USA_updatedRef",AR,comm heating,N2O,3.96E-04,4.44E-04,4.74E-04,4.59E-04,3.99E-04,3.13E-04,1.87E-04,1.38E-04
"	GCAM-USA_updatedRef",AR,comm hot water,CH4,0.003925,0.0035,0.0031,0.0026,0.0021075,0.00177,0.0013825,0.001455
"	GCAM-USA_updatedRef",AR,comm hot water,N2O,4.23E-04,3.75E-04,3.34E-04,2.79E-04,0.00022648,1.90E-04,1.48E-04,1.56E-04
"	GCAM-USA_updatedRef",AR,comm hot water,CH4,1.46E-05,1.50E-05,1.54E-05,1.44E-05,1.16E-05,8.08E-06,4.10E-06,2.68E-06
"	GCAM-USA_updatedRef",AR,comm hot water,N2O,4.38E-05,4.50E-05,4.62E-05,4.32E-05,3.46E-05,2.43E-05,1.23E-05,8.05E-06
"	GCAM-USA_updatedRef",AR,comm other,CH4,0.008575,0.0079,0.008175,0.00875,0.00935,0.00985,0.010175,0.0104
"	GCAM-USA_updatedRef",AR,comm other,N2O,9.21E-04,8.49E-04,8.79E-04,9.39E-04,0.00100724,0.0010579,0.00109366,0.0011175
"	GCAM-USA_updatedRef",AR,comm other,CH4,1.26E-04,1.29E-04,1.28E-04,1.00E-04,6.58E-05,4.30E-05,3.55E-05,3.38E-05
"	GCAM-USA_updatedRef",AR,comm other,N2O,3.75E-04,3.87E-04,3.84E-04,3.01E-04,1.98E-04,1.29E-04,1.06E-04,1.01E-04
"	GCAM-USA_updatedRef",AR,gas to liquids,CH4,0,0,0,0,0,0.003475,0.01215,0.02185
"	GCAM-USA_updatedRef",AR,gas to liquids,N2O,0,0,0,0,0,5.19E-04,0.00180588,0.0032482
"	GCAM-USA_updatedRef",AR,intermediate generation,CH4,0,1.78E-06,2.24E-06,3.23E-06,4.45E-06,5.75E-06,6.95E-06,8.40E-06
"	GCAM-USA_updatedRef",AR,intermediate generation,N2O,0,4.23E-06,5.33E-06,7.66E-06,1.06E-05,1.37E-05,1.65E-05,2.00E-05
"	GCAM-USA_updatedRef",AR,intermediate generation,CH4,3.23E-04,5.55E-05,9.43E-05,7.15E-05,5.60E-05,3.85E-05,2.55E-05,1.65E-05
"	GCAM-USA_updatedRef",AR,intermediate generation,N2O,0.0046488,7.99E-04,0.00135292,0.0010281,8.05E-04,5.51E-04,3.64E-04,2.37E-04
"	GCAM-USA_updatedRef",AR,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,intermediate generation,CH4,0.00395,0.00375,0.003575,0.003375,0.003125,0.00285,0.0026,0.0024525
"	GCAM-USA_updatedRef",AR,intermediate generation,N2O,0.013559,0.0124564,0.0117412,0.0108174,0.0097148,0.0085824,0.0075394,0.0067646
"	GCAM-USA_updatedRef",AR,intermediate generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,intermediate generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,other industrial energy use,CH4,0.0019825,0.001935,0.0020925,0.0022575,0.002415,0.00255,0.002675,0.002775
"	GCAM-USA_updatedRef",AR,other industrial energy use,N2O,0.126352,0.123074,0.133206,0.143636,0.153768,0.16241,0.170158,0.176118
"	GCAM-USA_updatedRef",AR,other industrial energy use,CH4,7.97E-06,7.78E-06,8.30E-06,8.78E-06,9.22E-06,9.65E-06,1.00E-05,1.03E-05
"	GCAM-USA_updatedRef",AR,other industrial energy use,N2O,6.65E-04,6.50E-04,6.94E-04,7.33E-04,7.72E-04,8.05E-04,8.37E-04,8.58E-04
"	GCAM-USA_updatedRef",AR,other industrial energy use,CH4,4.60E-04,4.50E-04,4.75E-04,4.98E-04,5.18E-04,5.38E-04,5.52E-04,5.60E-04
"	GCAM-USA_updatedRef",AR,other industrial energy use,N2O,4.38E-04,4.26E-04,0.00045296,4.74E-04,4.92E-04,5.10E-04,5.24E-04,5.33E-04
"	GCAM-USA_updatedRef",AR,other industrial energy use,CH4,4.85E-04,4.68E-04,5.10E-04,5.28E-04,5.45E-04,5.65E-04,5.87E-04,6.13E-04
"	GCAM-USA_updatedRef",AR,other industrial energy use,N2O,0.0038442,0.0036952,0.004023,0.004172,0.0042912,0.00447,0.0046488,0.0048276
"	GCAM-USA_updatedRef",AR,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,peak generation,CH4,4.45E-05,3.80E-05,3.48E-05,3.03E-05,2.50E-05,1.96E-05,1.44E-05,1.01E-05
"	GCAM-USA_updatedRef",AR,peak generation,N2O,1.53E-04,1.30E-04,1.19E-04,1.04E-04,8.58E-05,6.68E-05,4.92E-05,3.43E-05
"	GCAM-USA_updatedRef",AR,peak generation,CH4,8.60E-04,7.60E-04,7.00E-04,6.13E-04,5.13E-04,4.18E-04,3.30E-04,2.60E-04
"	GCAM-USA_updatedRef",AR,peak generation,N2O,0.00294722,0.00260154,0.00239294,0.0021009,0.0017582,0.00143338,0.00112942,8.94E-04
"	GCAM-USA_updatedRef",AR,peak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,peak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,resid clothes dryers,CH4,1.44E-04,1.43E-04,1.38E-04,1.38E-04,1.37E-04,1.46E-04,1.55E-04,1.65E-04
"	GCAM-USA_updatedRef",AR,resid clothes dryers,N2O,9.42E-06,9.30E-06,9.00E-06,9.06E-06,8.91E-06,9.54E-06,1.02E-05,1.08E-05
"	GCAM-USA_updatedRef",AR,resid cooking,CH4,6.05E-04,5.43E-04,4.70E-04,3.83E-04,3.10E-04,2.31E-04,2.40E-04,2.50E-04
"	GCAM-USA_updatedRef",AR,resid cooking,N2O,3.96E-05,3.55E-05,3.07E-05,2.51E-05,2.02E-05,1.51E-05,1.57E-05,1.64E-05
"	GCAM-USA_updatedRef",AR,resid cooking,CH4,1.17E-06,1.07E-06,9.63E-07,8.00E-07,6.45E-07,4.73E-07,4.75E-07,4.90E-07
"	GCAM-USA_updatedRef",AR,resid cooking,N2O,4.41E-05,4.02E-05,3.64E-05,3.01E-05,2.43E-05,1.79E-05,1.79E-05,1.85E-05
"	GCAM-USA_updatedRef",AR,resid cooling,HFC125,0.2413502,0.26024985,0.26188085,0.27110265,0.279580315,0.285295465,0.298784185,0.317995101
"	GCAM-USA_updatedRef",AR,resid cooling,HFC134a,0.44279664,0.477471852,0.480464985,0.497383029,0.512936996,0.523421756,0.548170451,0.583415047
"	GCAM-USA_updatedRef",AR,resid cooling,HFC143a,0.333909,0.359835,0.36207,0.375033,0.386655,0.394701,0.413028,0.439848
"	GCAM-USA_updatedRef",AR,resid cooling,HFC23,0.00104636,0.00112924,0.00113516,0.00117512,0.00121212,0.00123728,0.001295,0.00137936
"	GCAM-USA_updatedRef",AR,resid cooling,HFC32,0.00258875,0.00278825,0.00280725,0.002907,0.00299725,0.003059,0.0032015,0.0034105
"	GCAM-USA_updatedRef",AR,resid heating,CH4,0.0069,0.00625,0.005825,0.0053,0.0047,0.004025,0.00345,0.003
"	GCAM-USA_updatedRef",AR,resid heating,N2O,0.0085526,0.0077182,0.0072116,0.006556,0.005811,0.0050064,0.0042614,0.0036952
"	GCAM-USA_updatedRef",AR,resid heating,CH4,0.0197,0.01765,0.016175,0.014225,0.01185,0.009475,0.00755,0.006175
"	GCAM-USA_updatedRef",AR,resid heating,N2O,0.00128736,0.00115326,0.0010579,9.30E-04,7.75E-04,6.20E-04,4.95E-04,4.05E-04
"	GCAM-USA_updatedRef",AR,resid heating,CH4,1.46E-05,1.34E-05,1.25E-05,1.12E-05,9.55E-06,7.88E-06,6.55E-06,5.70E-06
"	GCAM-USA_updatedRef",AR,resid heating,N2O,5.51E-04,5.04E-04,4.71E-04,4.20E-04,3.61E-04,2.98E-04,2.47E-04,2.16E-04
"	GCAM-USA_updatedRef",AR,resid hot water,CH4,0.004675,0.004075,0.003725,0.003425,0.00285,0.003,0.00315,0.003275
"	GCAM-USA_updatedRef",AR,resid hot water,N2O,3.07E-04,2.67E-04,2.43E-04,2.24E-04,1.86E-04,1.96E-04,2.06E-04,2.14E-04
"	GCAM-USA_updatedRef",AR,resid hot water,CH4,5.25E-06,4.98E-06,5.08E-06,5.10E-06,5.05E-06,5.53E-06,6.15E-06,7.07E-06
"	GCAM-USA_updatedRef",AR,resid hot water,N2O,1.98E-04,1.88E-04,1.91E-04,1.92E-04,1.91E-04,2.09E-04,2.32E-04,2.67E-04
"	GCAM-USA_updatedRef",AR,resid other,CH4,6.93E-04,4.78E-04,4.93E-04,5.20E-04,5.68E-04,6.18E-04,6.53E-04,6.88E-04
"	GCAM-USA_updatedRef",AR,resid other,N2O,4.53E-05,3.13E-05,3.22E-05,3.40E-05,3.73E-05,4.05E-05,4.26E-05,4.50E-05
"	GCAM-USA_updatedRef",AR,resid other,CH4,2.07E-06,1.63E-06,1.72E-06,1.64E-06,1.72E-06,1.84E-06,1.94E-06,2.08E-06
"	GCAM-USA_updatedRef",AR,resid other,N2O,7.81E-05,6.14E-05,6.47E-05,6.17E-05,6.47E-05,6.94E-05,7.30E-05,7.87E-05
"	GCAM-USA_updatedRef",AR,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,subpeak generation,CH4,3.00E-04,2.57E-04,2.36E-04,2.08E-04,1.73E-04,1.37E-04,1.03E-04,7.48E-05
"	GCAM-USA_updatedRef",AR,subpeak generation,N2O,0.0010281,8.82E-04,8.08E-04,7.06E-04,5.87E-04,4.62E-04,3.46E-04,2.48E-04
"	GCAM-USA_updatedRef",AR,subpeak generation,CH4,0.0058,0.006225,0.006125,0.0058,0.005425,0.0051,0.004925,0.005025
"	GCAM-USA_updatedRef",AR,subpeak generation,N2O,0.0199064,0.021307,0.0209494,0.0199064,0.0185654,0.0174628,0.0168668,0.0171648
"	GCAM-USA_updatedRef",AR,subpeak generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,subpeak generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,trn_aviation_intl,N2O,0.00149894,0.00134994,0.00138868,0.001341,0.00133206,0.00142146,0.00151682,0.00161814
"	GCAM-USA_updatedRef",AR,trn_freight,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,trn_freight,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,trn_freight,CH4,0.001015,9.58E-04,8.65E-04,6.70E-04,4.18E-04,3.13E-04,3.03E-04,3.18E-04
"	GCAM-USA_updatedRef",AR,trn_freight,N2O,0.0037548,0.0035462,0.0031886,0.00248234,0.00154364,0.00115922,0.0011175,0.00117114
"	GCAM-USA_updatedRef",AR,trn_freight_road,CH4,0.008675,0.006975,0.006225,0.0055,0.00535,0.005425,0.005575,0.005675
"	GCAM-USA_updatedRef",AR,trn_freight_road,N2O,0.086718,0.069732,0.062282,0.05513,0.053342,0.054236,0.055726,0.05662
"	GCAM-USA_updatedRef",AR,trn_freight_road,CH4,0.00205,0.002225,0.0020175,0.0016375,0.0010325,8.38E-04,7.35E-04,6.70E-04
"	GCAM-USA_updatedRef",AR,trn_freight_road,N2O,0.0205024,0.0222308,0.0201746,0.0163602,0.0103108,0.0083738,0.0073606,0.006705
"	GCAM-USA_updatedRef",AR,trn_freight_road,CH4,0.005925,0.007,0.006875,0.0061,0.0048,0.0042,0.00375,0.003375
"	GCAM-USA_updatedRef",AR,trn_freight_road,N2O,0.059302,0.07003,0.068838,0.06109,0.047978,0.042018,0.037548,0.033674
"	GCAM-USA_updatedRef",AR,trn_pass,N2O,0.003278,0.003129,0.0034568,0.0033972,0.0033376,0.0035462,0.0036952,0.0036952
"	GCAM-USA_updatedRef",AR,trn_pass,CH4,4.33E-05,3.88E-05,4.40E-05,4.55E-05,4.77E-05,5.02E-05,5.30E-05,5.57E-05
"	GCAM-USA_updatedRef",AR,trn_pass,N2O,1.60E-04,1.44E-04,1.63E-04,1.68E-04,1.76E-04,1.86E-04,1.96E-04,2.07E-04
"	GCAM-USA_updatedRef",AR,trn_pass_road,CH4,5.78E-04,7.33E-04,7.38E-04,5.23E-04,3.83E-04,2.93E-04,2.31E-04,1.92E-04
"	GCAM-USA_updatedRef",AR,trn_pass_road,N2O,0.0062282,0.007897,0.0079566,0.0056322,0.0041124,0.0031588,0.00249128,0.0020711
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV,CH4,7.80E-05,6.10E-05,3.95E-05,3.00E-05,3.25E-05,3.58E-05,3.95E-05,4.33E-05
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV,N2O,4.80E-04,3.75E-04,2.43E-04,1.84E-04,2.01E-04,2.21E-04,2.43E-04,2.67E-04
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV_4W,CH4,0.011725,0.009475,0.008025,0.005925,0.0044,0.0033,0.0033,0.003375
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV_4W,N2O,0.0215454,0.0174032,0.014751,0.010877,0.0080758,0.0060494,0.0060792,0.0061984
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV_4W,CH4,0.011225,0.009225,0.0079,0.00585,0.004425,0.003525,0.00355,0.003625
"	GCAM-USA_updatedRef",AR,trn_pass_road_LDV_4W,N2O,0.0206216,0.0169562,0.0145126,0.010728,0.0081354,0.0064964,0.006556,0.0066752
"	GCAM-USA_updatedRef",AR,trn_shipping_intl,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AR,trn_shipping_intl,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AZ,base load generation,CH4,0,9.15E-06,4.20E-06,7.53E-06,1.26E-05,1.56E-05,2.08E-05,3.55E-05
"	GCAM-USA_updatedRef",AZ,base load generation,N2O,0,2.18E-05,1.00E-05,1.79E-05,3.01E-05,3.73E-05,4.95E-05,8.46E-05
"	GCAM-USA_updatedRef",AZ,base load generation,CH4,2.36E-04,2.90E-06,6.75E-06,6.45E-06,5.65E-06,3.35E-06,1.83E-06,1.17E-06
"	GCAM-USA_updatedRef",AZ,base load generation,N2O,0.0033972,4.17E-05,9.69E-05,9.30E-05,8.11E-05,4.80E-05,2.64E-05,1.68E-05
"	GCAM-USA_updatedRef",AZ,base load generation,CH4,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AZ,base load generation,N2O,0,0,0,0,0,0,0,0
"	GCAM-USA_updatedRef",AZ,base load generation,CH4,0,0.00255,0.002975,0.003925,0.005025,0.0061,0.007425,0.00945
"	GCAM-USA_updatedRef",AZ,base load generation,N2O,0,0.006109,0.0070924,0.0093572,0.0119498,0.0145424,0.0177012,0.0225288
"	GCAM-USA_updatedRef",AZ,base load generation,CH4,3.12E-06,1.86E-07,2.11E-07,7.30E-08,4.13E-08,2.60E-08,1.66E-08,1.33E-08
"	GCAM-USA_updatedRef",AZ,base load generation,N2O,4.50E-05,2.67E-06,3.01E-06,1.05E-06,5.93E-07,3.75E-07,2.38E-07,1.91E-07
"	GCAM-USA_updatedRef",AZ,biomass liquids,CH4,0,0,0,0,0,2.93E-05,7.73E-05,1.17E-04
"	GCAM-USA_updatedRef",AZ,biomass liquids,N2O,1.42E-04,1.34E-04,1.34E-04,1.21E-04,1.04E-04,1.43E-04,2.18E-04,2.82E-04
"	GCAM-USA_updatedRef",AZ,comm cooking,CH4,0.0032,0.003375,0.003425,0.0035,0.003525,0.003575,0.003625,0.003775
