scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
GCAM-USA_updatedRef,GA,intermediate generation,CO2,20.908699881666667,19.46524173,19.472941583333334,19.426785227666667,19.084146029666666,18.497634327333333,17.912243235333335,17.718823485
GCAM-USA_updatedRef,GA,N fertilizer,CO2,0.8685196666666667,0.9269267333333332,1.0165364000000001,1.0705320999999999,1.0895342333333333,1.1201040033333334,1.1935180033333332,1.2628037253333333
GCAM-USA_updatedRef,GA,oil refining,CO2,0,0,0,0,0,0,0,0
GCAM-USA_updatedRef,GA,other industrial energy use,CO2,8.317020671759066,8.988965260623663,9.417154148484244,9.761724933320105,10.03217751658309,10.264612469107846,10.445440809197828,10.480414587918732
GCAM-USA_updatedRef,GA,other industrial feedstocks,CO2,-0.10489173612030521,-0.10270962396969745,-0.11140707361977013,-0.11712225291865559,-0.11468439177306172,-0.200911071462094,-0.3462452419333985,-0.47328691560320507
GCAM-USA_updatedRef,GA,peak generation,CO2,0.26746353333333334,0.22893858166666667,0.20887431656666666,0.18213730810000003,0.15059789140000002,0.11840252379999999,0.08806051723333334,0.06274629973333333
GCAM-USA_updatedRef,GA,process heat cement,CO2,0.8236053860111844,0.8516979826877976,0.9423204906132051,1.0455408144689273,1.1300580506005413,1.1913562468452699,1.2489689464070868,1.2991731532611772
GCAM-USA_updatedRef,GA,resid clothes dryers,CO2,0.0611941,0.06263524666666667,0.061401523333333326,0.06110599,0.05961578333333333,0.06255087666666667,0.06556161333333334,0.06846359666666667
GCAM-USA_updatedRef,GA,resid cooking,CO2,0.27508483017745183,0.2658599351476794,0.25046992845537447,0.22852583208173105,0.20931643170593725,0.18730269390173473,0.19210472402847734,0.19725745289898633
GCAM-USA_updatedRef,GA,resid heating,CO2,3.6474089778738112,3.3206594485876977,3.0636529996429904,2.7073555709357113,2.274803123802055,1.8332264250927732,1.4687384817785423,1.2081348602910804
GCAM-USA_updatedRef,GA,resid hot water,CO2,1.9440037973931412,1.762076203707589,1.648738957985625,1.545173925196715,1.3449025867061255,1.4093475020412003,1.47118961587081,1.5338677815758919
GCAM-USA_updatedRef,GA,resid other,CO2,0.32579265620035197,0.23800977471075313,0.2480335177257186,0.2551590617518382,0.27339402429032134,0.29273525934265504,0.30403783090510134,0.31601897888809194
GCAM-USA_updatedRef,GA,subpeak generation,CO2,1.80521,1.5988514666666667,1.4805369333333334,1.316347376666667,1.1210232366666666,0.9212226466666668,0.7402890733333334,0.6014238266666667
GCAM-USA_updatedRef,GA,trn_aviation_intl,CO2,0.3395641990371899,0.3153557724784764,0.32531298796337077,0.31009623498708466,0.3051709902228537,0.31418975170265245,0.3182593642518598,0.3242984585997732
GCAM-USA_updatedRef,GA,trn_freight,CO2,1.5676304314737954,1.6488113015479857,1.5870454072515312,1.3838851642943728,1.2034125477855762,1.129032273918197,1.1125262405587661,1.1266759238490727
GCAM-USA_updatedRef,GA,trn_freight_road,CO2,16.336571103937555,16.864251046532818,16.580045086346683,15.447684627945826,14.12756786246245,13.317042739602433,12.441929309589524,11.604878801114461
GCAM-USA_updatedRef,GA,trn_pass,CO2,1.343576629930645,1.3241853148573757,1.4564757116353289,1.4108989920078348,1.3791908951121143,1.4050208655744651,1.3820567474686942,1.322816629745325
GCAM-USA_updatedRef,GA,trn_pass_road,CO2,0.6513538259608344,0.8646823223964127,1.0203397741614513,0.8631955232015867,0.7249890770697629,0.5630932506928997,0.441362742774855,0.36967716849448
GCAM-USA_updatedRef,GA,trn_pass_road_LDV,CO2,0.12269514772876094,0.10625323322994673,0.070239507182295,0.0518397531908773,0.055022168963407066,0.0574846603184414,0.05905099217420479,0.0609994013146287
GCAM-USA_updatedRef,GA,trn_pass_road_LDV_4W,CO2,34.86022862456266,29.477346532179883,28.090872969226467,23.403586658098316,19.789476147186495,16.842999331764904,16.192611861877367,15.892320397021601
GCAM-USA_updatedRef,GA,trn_shipping_intl,CO2,2.031263383034149,2.068765660038268,2.0629739188915344,1.9423248231430488,1.9099555260816505,1.9000462264247198,1.8789183847689825,1.8724596631885981
GCAM-USA_updatedRef,HI,base load generation,CO2,3.9239399016284864,2.392013343852968,2.2652418121119635,0.494004141186303,0.2549793780704526,0.17981659892174254,0.24679076383342188,0.6408850288768987
GCAM-USA_updatedRef,HI,biomass liquids,CO2,1.4888051590697157e-4,1.4162173476114253e-4,1.4142816771424988e-4,1.2681486226310951e-4,1.0880435329522842e-4,-0.0014348479491506233,-0.0038998263705681134,-0.0511391229212523
GCAM-USA_updatedRef,HI,comm cooking,CO2,0.010907930000000001,0.011133158666666665,0.010976716666666666,0.010760489666666666,0.010443381666666666,0.010318404066666667,0.010095321866666666,0.0101456003
GCAM-USA_updatedRef,HI,comm cooling,CO2,2.811479e-4,2.734952e-4,2.5837221666666664e-4,2.3900572666666668e-4,2.1894685999999998e-4,2.0359188666666667e-4,1.8275766666666664e-4,1.8264312e-4
GCAM-USA_updatedRef,HI,comm heating,CO2,-0.035410887028000625,-0.0685841023551948,-0.07060403361040445,-0.01351628719187923,-0.007322991496012207,-0.00318218969230987,-0.0032822270173508937,-0.027707425245548072
GCAM-USA_updatedRef,HI,comm hot water,CO2,0.05065651126171936,0.05197377099127473,0.052481145642165904,0.051506930073167805,0.04851610007056744,0.04479719790008907,0.04034695258756323,0.040018348956168
GCAM-USA_updatedRef,HI,comm other,CO2,0.24819387475294977,0.23842372003659149,0.2509782212557312,0.22955564445054963,0.1877744447958093,0.15087188350383893,0.13533915851204395,0.12824315857230534
GCAM-USA_updatedRef,HI,H2 central production,CO2,0,0,0.02993795841666667,2.729319915762,3.23904444479,3.5928644894083335,3.8439965165506664,3.9177622473366664
GCAM-USA_updatedRef,HI,H2 wholesale dispensing,CO2,0,0,5.271786666666666e-4,0.0018874581,0.0052831566333333335,0.010689081699999999,0.021521415666666665,0.04492453166666666
GCAM-USA_updatedRef,HI,intermediate generation,CO2,2.2410904850027396,1.6280161526897914,1.5733776408655542,0.32019687750428916,0.16478787233540756,0.1124728829837107,0.1312231218543531,0.43161286601293664
GCAM-USA_updatedRef,HI,oil refining,CO2,1.3858899999999998,1.2683256666666667,1.2937319999999999,1.211155,1.1432043333333333,1.0588662333333332,0.9521343333333333,0.8451398999999999
GCAM-USA_updatedRef,HI,other industrial energy use,CO2,0.20640229748578257,0.18956393937560126,0.20930467212791692,0.11374613712238296,0.11825166533060467,0.11489416557728084,0.12378581682452076,0.15976084357511924
GCAM-USA_updatedRef,HI,other industrial feedstocks,CO2,-0.030393704887867936,-0.03150894962659994,-0.03383823659984339,-0.04302562194753717,-0.04187873017447827,-0.07398748780595737,-0.12855273719728402,-0.17348064367114288
GCAM-USA_updatedRef,HI,peak generation,CO2,0.03270235427803256,0.026620603627624962,0.024901752881569445,0.004944727405712967,0.0025414054754475932,0.0017155709982500835,0.00195468485505733,0.00595544303958857
GCAM-USA_updatedRef,HI,resid clothes dryers,CO2,3.3322666666666664e-4,3.250877666666667e-4,3.096126e-4,3.0297776666666663e-4,2.8679753666666666e-4,3.034096266666667e-4,3.1431693333333334e-4,3.1849546666666665e-4
GCAM-USA_updatedRef,HI,resid cooking,CO2,0.004133571403236697,0.0039775059140360865,0.0038532817519285473,0.0035535455556492835,0.00322506914860834,0.0027562776737886864,0.0026691885827649533,0.0025574492779459066
GCAM-USA_updatedRef,HI,resid heating,CO2,8.383776135827767e-4,6.353250207429766e-4,5.8636673068776e-4,6.858581591482867e-4,5.911517807338367e-4,4.7959131183069334e-4,3.7793764776687335e-4,2.8004958939126804e-4
GCAM-USA_updatedRef,HI,resid hot water,CO2,0.0370796950338551,0.03341784970740117,0.034468527605446955,0.03557427544849871,0.035997277768755415,0.039136517543246936,0.04157888664084723,0.0439320477600642
GCAM-USA_updatedRef,HI,resid other,CO2,0.006445744820516064,0.0045671401610650935,0.005477524547014924,0.00519846395766973,0.005311140090159163,0.0055166619335942765,0.005429700704775234,0.005250285494912957
GCAM-USA_updatedRef,HI,subpeak generation,CO2,0.18846750106303756,0.14509166474141863,0.13949367569617846,0.026909853500776362,0.013140871725214125,0.008365994076885206,0.01268394933763254,0.031660466392807195
GCAM-USA_updatedRef,HI,trn_aviation_intl,CO2,1.1002241889217588,1.011909357992995,1.0430792931616457,1.000136169978649,0.9902332200217195,1.024196759122889,1.0435514584624763,1.0697468209759797
GCAM-USA_updatedRef,HI,trn_freight,CO2,0.2890975158133821,0.31584000578687116,0.3123844712197264,0.2916178714141224,0.2894224147768147,0.2925620638289639,0.2971285848348704,0.3055187860982019
GCAM-USA_updatedRef,HI,trn_freight_road,CO2,0.9622325676523339,0.959586767417421,0.9461480360939714,0.905607792873278,0.8468558683977077,0.8143885647995717,0.776323876946266,0.7377203693125787
GCAM-USA_updatedRef,HI,trn_pass,CO2,4.206776791339687,4.071558689044293,4.450196301072096,4.343369915706947,4.288118468225644,4.406109113060929,4.39167768538279,4.26451968029571
GCAM-USA_updatedRef,HI,trn_pass_road,CO2,0.03690333807071156,0.04893378850825997,0.05777774382601724,0.0487927402548498,0.04079991008604463,0.031449191861105515,0.02439421277787648,0.020191844610383234
GCAM-USA_updatedRef,HI,trn_pass_road_LDV,CO2,0.011271179965935706,0.009680775978020218,0.006462956986810573,0.00484418823856473,0.005187418473709596,0.005463273278026923,0.005661961744389977,0.005883367467128617
GCAM-USA_updatedRef,HI,trn_pass_road_LDV_4W,CO2,3.2029846044179977,2.7248544746957273,2.61576658709912,2.2130074777888296,1.9113908675325677,1.6628840726090048,1.6042972222579648,1.5693015326598536
GCAM-USA_updatedRef,HI,trn_shipping_intl,CO2,0.9373045123144707,0.9431652259906728,0.9405524788840985,0.8944171983578113,0.8872865099952151,0.8883839631322297,0.8851834175184475,0.8881558272253957
GCAM-USA_updatedRef,IA,base load generation,CO2,16.74680477433333,11.1559697876,11.746647720133334,12.920864883666667,14.898211177666667,15.089441433,15.085902612733333,14.644429590633335
GCAM-USA_updatedRef,IA,biomass liquids,CO2,1.0596441910099503,0.9992851798785423,0.9984264849057584,0.8999863785273093,0.7728814103535067,0.770592240495891,0.9044861995700483,1.038178549834976
GCAM-USA_updatedRef,IA,cement,CO2,0.520839,0.5091973333333333,0.5659228666666666,0.6374272666666666,0.7079581666666667,0.7740791666666667,0.83727325,0.8982181633333334
GCAM-USA_updatedRef,IA,comm cooking,CO2,0.09063222666666666,0.08881469666666668,0.08503517,0.07983437,0.07374282666666666,0.070062267,0.06662567633333333,0.06756547966666666
GCAM-USA_updatedRef,IA,comm cooling,CO2,0.0015307636666666666,0.0014961540000000002,0.0014223209,0.0013170153333333333,0.0012069229333333334,0.0011139560666666667,9.998666333333333e-4,0.0010011313766666668
GCAM-USA_updatedRef,IA,comm heating,CO2,2.5046322696094627,2.370921359034543,2.2797654775149465,2.1859015021625208,2.0689961638548215,1.9581206656306056,1.7434768344107143,1.7605337440129523
GCAM-USA_updatedRef,IA,comm hot water,CO2,0.48774829219011867,0.48603161038288634,0.478863029330741,0.4636304373630343,0.4391475561044917,0.415470101468147,0.3888051458912904,0.3970358213346213
GCAM-USA_updatedRef,IA,comm other,CO2,0.6820430913509986,0.648865332006826,0.669138664592189,0.6649706203292166,0.6755487007080093,0.6804544463623317,0.680337272628937,0.6855498157317773
GCAM-USA_updatedRef,IA,H2 central production,CO2,0,0,0.014673173826666669,0.09439007233699999,0.189803403163,0.5641347600313334,0.8873444610506667,0.9570735530326666
GCAM-USA_updatedRef,IA,H2 wholesale dispensing,CO2,0,0,0.008936986666666666,0.03410091666666667,0.07630975,0.12103252333333335,0.16331245333333333,0.20147515666666668
GCAM-USA_updatedRef,IA,intermediate generation,CO2,13.376350301233332,9.0941974024,9.423930183360001,9.886800898333332,10.187836541666668,10.008675556,9.736559866,9.440926396
GCAM-USA_updatedRef,IA,N fertilizer,CO2,1.1575483333333334,1.2384064000000001,1.3618975333333332,1.4354508666666668,1.4630051333333334,1.5053837333333335,1.6051374166666665,1.6997941766666667
GCAM-USA_updatedRef,IA,other industrial energy use,CO2,9.404463060253653,9.301000616587901,9.787970814424368,10.087154263283606,10.368511962799284,10.638750506232752,10.793529314755807,10.79248050687763
GCAM-USA_updatedRef,IA,other industrial feedstocks,CO2,-0.07773864071490184,-0.07420066504641266,-0.0799758950339767,-0.08432767521428912,-0.08313646429311483,-0.14705009150062842,-0.2563412901088736,-0.3542281314019422
GCAM-USA_updatedRef,IA,peak generation,CO2,0.08987363608300952,0.07602094268289179,0.06899736179091433,0.05594848484368623,0.044498808217799106,0.03485669624682505,0.027321786817664645,0.01950363221565928
GCAM-USA_updatedRef,IA,process heat cement,CO2,0.418639852914569,0.41206540880021003,0.45369953897394133,0.509487620087908,0.557402334406148,0.5955615871446377,0.6334429457224037,0.6665616528757157
GCAM-USA_updatedRef,IA,resid clothes dryers,CO2,0.0073049533333333335,0.007198799666666666,0.006951156666666666,0.006829984333333333,0.006542415,0.006854848,0.007193420666666668,0.007499194999999999
GCAM-USA_updatedRef,IA,resid cooking,CO2,0.03973395872804123,0.037398647761704165,0.0345657339400722,0.030352519740149752,0.026503134224025948,0.022020965185266705,0.0221535840250076,0.022402938292632405
GCAM-USA_updatedRef,IA,resid heating,CO2,2.988431281180052,2.7956393490385216,2.6158660853526117,2.364735701971053,2.0480083039518155,1.7238940066765378,1.4435460870265306,1.2371553161734103
GCAM-USA_updatedRef,IA,resid hot water,CO2,0.7682951558694646,0.7090923291824166,0.6714380678295474,0.6319431039243814,0.5504509739009233,0.563379130249144,0.5760584594709707,0.585374053835219
GCAM-USA_updatedRef,IA,resid other,CO2,0.05113354591883194,0.03645324523198897,0.037417626596273,0.037245637795294134,0.03950547898846266,0.0418918906874644,0.043100425477756166,0.0444156202895911
GCAM-USA_updatedRef,IA,subpeak generation,CO2,0.1054560137181551,0.10212369844758401,0.10346775732795332,0.09438236659385453,0.08619575492379573,0.08015793864180777,0.10957905980034714,0.10852383463234501
GCAM-USA_updatedRef,IA,trn_aviation_intl,CO2,0.08015912491539076,0.07161252819406254,0.07343558233301034,0.07025360617537203,0.069576679797592,0.07209431934561376,0.07358142568454554,0.07543503046366211
GCAM-USA_updatedRef,IA,trn_freight,CO2,0.5232808766859961,0.4942226771149287,0.461871288418705,0.39301372122188,0.30726695393602893,0.27150161838023507,0.2680472342703661,0.27669011324155596
GCAM-USA_updatedRef,IA,trn_freight_road,CO2,7.924093984418662,7.96152984710061,7.780406398294493,7.235454509762381,6.657094042802757,6.33259768899109,5.985247570228593,5.6446904170635746
GCAM-USA_updatedRef,IA,trn_pass,CO2,0.32861636206307443,0.30881838202172396,0.3376000683590539,0.32913142476050977,0.3247123053108341,0.33280834315933383,0.32961089907977587,0.3168958186038087
GCAM-USA_updatedRef,IA,trn_pass_road,CO2,0.335009627331394,0.45155109331253535,0.533455940227023,0.45438217018705496,0.38102818896645796,0.2960068651275252,0.23131823861449308,0.192700480986948
GCAM-USA_updatedRef,IA,trn_pass_road_LDV,CO2,0.038817167295968596,0.030388919084124152,0.0196264312361249,0.014646190450451485,0.01579343423440134,0.016823786459985193,0.01767827198716135,0.0186287107667434
GCAM-USA_updatedRef,IA,trn_pass_road_LDV_4W,CO2,11.029533644011666,9.018280225876607,8.487608850174777,7.038018237383137,5.931845767731583,5.045683140687751,4.8920371265033396,4.814832321306883
GCAM-USA_updatedRef,IA,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0
GCAM-USA_updatedRef,ID,base load generation,CO2,0.5869981333333333,0.18278483666666667,0.3144954633333334,0.5711011936666667,0.8074703560000001,1.020186673,1.4420099503333335,1.6113075183333334
GCAM-USA_updatedRef,ID,biomass liquids,CO2,0.015656295655892726,0.014754478932362952,0.014742703930154677,0.013294634467881103,0.011417949006250086,0.01188747945467489,0.013279000574951502,0.01618894654385976
GCAM-USA_updatedRef,ID,cement,CO2,0.18913986666666668,0.19329379666666666,0.22192140666666668,0.25542781,0.28600055,0.31399662066666667,0.34034379499999995,0.36654493993333337
GCAM-USA_updatedRef,ID,comm cooking,CO2,0.08261253,0.08712546333333333,0.08889547333333332,0.09184904666666667,0.09345394666666666,0.09605731666666667,0.098301676,0.10261143566666668
GCAM-USA_updatedRef,ID,comm cooling,CO2,9.163586666666666e-4,9.443412e-4,9.349182333333334e-4,9.150665333333333e-4,8.850992333333334e-4,8.572919666666668e-4,8.154237666666667e-4,8.331287800000001e-4
GCAM-USA_updatedRef,ID,comm heating,CO2,0.5104057621992083,0.5435851333133209,0.5329489675645447,0.5297269802811654,0.5179498462794591,0.5084344242594576,0.4786789046143463,0.4993733552192807
GCAM-USA_updatedRef,ID,comm hot water,CO2,0.1805319191568805,0.18828048915173923,0.1914017793872745,0.19248010782101932,0.18829157084354245,0.18363476746581853,0.17797070320332087,0.18598348295116737
GCAM-USA_updatedRef,ID,comm other,CO2,0.23887173848232532,0.23840448121647517,0.2578433413165665,0.28219461640104054,0.3181055088968544,0.3441006446108524,0.3578788237266814,0.37080063084259435
GCAM-USA_updatedRef,ID,gas to liquids,CO2,0,0,0,0,0,8.112023333333333e-4,0.002777764,0.004917454666666667
GCAM-USA_updatedRef,ID,H2 central production,CO2,0,0,0.009678499196666667,0.05385309904333333,0.10327408746599999,0.15110761262300001,0.20348661948266666,0.27382973222733337
GCAM-USA_updatedRef,ID,H2 wholesale dispensing,CO2,0,0,0.0056960199999999996,0.021533856666666667,0.047805912,0.07631453866666667,0.10409252333333334,0.13056937666666668
GCAM-USA_updatedRef,ID,intermediate generation,CO2,1.3859413333333332,1.0442007033333331,1.0367108803333334,0.929471708,0.8179924426666667,0.6987362579999999,0.5941942966666667,0.529734018
GCAM-USA_updatedRef,ID,other industrial energy use,CO2,1.6483988915362575,2.0342027246753003,2.102942576554677,2.1882303930846185,2.2577911663155565,2.3296434690373276,2.3723092712322447,2.397662092347819
GCAM-USA_updatedRef,ID,other industrial feedstocks,CO2,-0.08215216749178082,-0.08193190655686154,-0.0902812588416057,-0.0964273092881505,-0.09551413741163468,-0.16927843204810267,-0.29542807147268324,-0.40958929413852263
GCAM-USA_updatedRef,ID,peak generation,CO2,0.030314955,0.025841911186666667,0.02347609623333333,0.0203231875,0.01665332625,0.013062911473333334,0.009711088053333334,0.00681913364
GCAM-USA_updatedRef,ID,process heat cement,CO2,0.15171663787953382,0.15606805782034572,0.17719758972068012,0.2032438883600741,0.2243863332266006,0.24077082855225915,0.2563943865471857,0.2706856155056599
GCAM-USA_updatedRef,ID,resid clothes dryers,CO2,0.004977573333333333,0.005153019666666667,0.0051819019999999995,0.005284444,0.005225260333333333,0.005495277333333333,0.0057847973333333335,0.006066852
GCAM-USA_updatedRef,ID,resid cooking,CO2,0.030770861581595994,0.03000376419631917,0.028714312548278612,0.02629617272268459,0.023851452623618947,0.020775008352786638,0.020905270742025858,0.021272665126028763
GCAM-USA_updatedRef,ID,resid heating,CO2,0.6359192128775676,0.8118470663457878,0.7403107175209533,0.6778739676158634,0.5914946253879959,0.505883421409212,0.43140743567664236,0.38423644871082896
GCAM-USA_updatedRef,ID,resid hot water,CO2,0.35950010586230546,0.3432861016357513,0.3331393600194264,0.32085825861693446,0.2872952510008904,0.29529372888804767,0.30329453405187934,0.3104063801884188
GCAM-USA_updatedRef,ID,resid other,CO2,0.0414038635190862,0.03276787252685566,0.034227887677096704,0.03416391383896252,0.036320983052336366,0.038712630928787205,0.039963762880548835,0.04151140021079003
GCAM-USA_updatedRef,ID,subpeak generation,CO2,0.16020330333333332,0.13986299066666666,0.13022197833333335,0.11612177133333333,0.09919203066666667,0.08232347933333334,0.06950568533333333,0.05714343763333334
GCAM-USA_updatedRef,ID,trn_aviation_intl,CO2,0.06721691154960063,0.06272151259243063,0.06644559006537797,0.0650613465954441,0.06518899936089163,0.0681329287198186,0.07001683367300966,0.0723847395720416
GCAM-USA_updatedRef,ID,trn_freight,CO2,0.2830608999943718,0.278442033658844,0.26696011342397724,0.2318731371723811,0.18300674603697967,0.16254673002984607,0.16084222532189937,0.16672883445745634
GCAM-USA_updatedRef,ID,trn_freight_road,CO2,4.2863607503168835,4.472879918026667,4.471631900645067,4.237817825528613,3.94492763984715,3.755037852746877,3.5418884494513225,3.3415149674931715
GCAM-USA_updatedRef,ID,trn_pass,CO2,0.268904104366491,0.26698331999837155,0.3044524154352586,0.3049373015212311,0.304377957906385,0.3149405937471698,0.313718184041559,0.30306583640302603
GCAM-USA_updatedRef,ID,trn_pass_road,CO2,0.17878634551238048,0.23466139688467227,0.2724593835472318,0.22566992090162077,0.18650219462048864,0.143391277830812,0.11134137216755739,0.09233637942343835
GCAM-USA_updatedRef,ID,trn_pass_road_LDV,CO2,0.018531287829600954,0.015474007079084915,0.010537374488173901,0.008198234599253637,0.00902211441795543,0.009750600639633298,0.010350211862178467,0.011062801176674755
GCAM-USA_updatedRef,ID,trn_pass_road_LDV_4W,CO2,5.2643946718784305,4.382593934441176,4.180374836116343,3.5221529071329845,3.001382953543711,2.5797539141791086,2.508067718270642,2.483893365386708
GCAM-USA_updatedRef,IL,base load generation,CO2,35.908157083333336,36.718289776666666,40.10740143666667,44.05943487,49.87270031333333,55.70293839000001,63.86107661266667,78.007577912
GCAM-USA_updatedRef,IL,biomass liquids,CO2,0.41381575258833697,0.389421561874213,0.389160018848315,0.35122229210422823,0.301699552488653,0.062368273272443965,0.04747563651052824,-0.05944647737030457
GCAM-USA_updatedRef,IL,cement,CO2,1.3028803333333334,1.3550390333333333,1.5639730333333333,1.7784316,1.9626218333333334,2.13498659,2.297924236666667,2.457258562
GCAM-USA_updatedRef,IL,comm cooking,CO2,0.3768537666666667,0.3809521466666666,0.37417325000000007,0.3599245466666667,0.34025709666666665,0.32986591,0.32027522999999997,0.32656187666666664
GCAM-USA_updatedRef,IL,comm cooling,CO2,0.06100123333333334,0.06057168333333334,0.05808227333333333,0.053958483333333335,0.04948390333333333,0.04586307,0.041469736,0.04174844666666667
GCAM-USA_updatedRef,IL,comm heating,CO2,8.361786528469478,8.282678405804953,8.198212081987988,8.1072311245189,7.948376583025817,7.857159746193047,7.533022153828746,7.713074771781977
GCAM-USA_updatedRef,IL,comm hot water,CO2,1.2846096750154874,1.2979350746621015,1.291338072298769,1.2750237571701886,1.250903503796815,1.2482103678295422,1.2414177930520667,1.295161380748235
GCAM-USA_updatedRef,IL,comm other,CO2,1.8527830308255402,1.7225665701524975,1.8748254726321048,2.124063210189991,2.466428362247832,2.676140027285428,2.7510324972170337,2.800083011264308
GCAM-USA_updatedRef,IL,gas to liquids,CO2,0,0,0,0,0,4.867206666666667e-4,0.0016666613333333332,0.0029504749999999997
GCAM-USA_updatedRef,IL,H2 central production,CO2,0,0,0.0518161875,0.31815578732666666,0.61638859293,1.0547982736500001,1.5350582839753333,2.027960860519
GCAM-USA_updatedRef,IL,H2 wholesale dispensing,CO2,0,0,0.02400471333333333,0.09131694,0.20784474333333333,0.33965616666666665,0.48780599999999996,0.6747986666666667
GCAM-USA_updatedRef,IL,intermediate generation,CO2,43.581897846666664,28.835746133333334,27.764339863333333,25.854038869999997,24.24780292,23.679395564,24.821768821666666,28.487985742333336
GCAM-USA_updatedRef,IL,oil refining,CO2,8.837326666666668,8.21997,8.381266666666667,7.837536666666666,7.411359999999999,6.8364780000000005,6.088650333333334,5.331857666666667
GCAM-USA_updatedRef,IL,other industrial energy use,CO2,17.883720297728306,18.177966601873134,19.080537040276948,19.720828499331958,20.193986122464512,20.818546068864464,21.118584054397427,21.03814104623539
GCAM-USA_updatedRef,IL,other industrial feedstocks,CO2,-0.2971343233262459,-0.29524287579350084,-0.3261040785603425,-0.3457485379965705,-0.3390842555462172,-0.5971826759242044,-1.0368438324809108,-1.4296584240940027
GCAM-USA_updatedRef,IL,peak generation,CO2,0.259538632693234,0.22297302178327108,0.2034547565714657,0.1735721794736791,0.14330410765091225,0.11386981938962777,0.0864683993967893,0.06256625453655133
GCAM-USA_updatedRef,IL,process heat cement,CO2,1.0411810356495679,1.0881699226436832,1.241841992663305,1.4079804242392129,1.5313593959557117,1.6364047183992054,1.7318083170808383,1.8156902762231348
GCAM-USA_updatedRef,IL,resid clothes dryers,CO2,0.08297336666666666,0.0839949,0.08286431999999999,0.08207400666666666,0.07871317666666668,0.08232700666666666,0.08620721999999999,0.08963196000000001
GCAM-USA_updatedRef,IL,resid cooking,CO2,0.37190440990129164,0.3603834581790781,0.3428681952852251,0.3150011881771513,0.28930029134025104,0.2601427482928934,0.26672699776896763,0.2725818193950625
GCAM-USA_updatedRef,IL,resid heating,CO2,15.753331063053174,15.123293007740793,14.452517115809153,13.441793572557936,12.111208527905815,10.95247494097592,9.944931623022587,9.216150119327802
GCAM-USA_updatedRef,IL,resid hot water,CO2,4.06000739769999,3.8776348877961566,3.780339135296717,3.681293419682816,3.4014538389225097,3.5372196283894066,3.670011770357386,3.7739103676851866
GCAM-USA_updatedRef,IL,resid other,CO2,0.43980501639203434,0.31249431084158613,0.3243511475051753,0.3347084874761082,0.35742736654177226,0.381977338347143,0.39616851046015095,0.4069318945410363
GCAM-USA_updatedRef,IL,subpeak generation,CO2,1.5707949946225497,1.4712701060774016,1.3883324360388964,1.2467027459728013,1.0927169619336117,0.9358376605402549,0.8100895749035503,0.7137991389485697
GCAM-USA_updatedRef,IL,trn_aviation_intl,CO2,2.1763112387665147,2.0106176058435317,2.1023698697574065,2.0184857861701024,1.9857684373728226,2.043876405744092,2.070990389181098,2.109369371588853
GCAM-USA_updatedRef,IL,trn_freight,CO2,1.4059839725510956,1.3903719195758992,1.3410045463492626,1.1519131945033092,0.8949664635296549,0.7864818134558439,0.7717307782068134,0.792630105123835
GCAM-USA_updatedRef,IL,trn_freight_road,CO2,21.283246809717166,22.312067128955448,22.44062475319225,21.154481313932852,19.527110021188367,18.509211889837864,17.403932261399493,16.35705174671183
GCAM-USA_updatedRef,IL,trn_pass,CO2,8.37601978253821,8.19394370549656,9.10372009606169,8.868949780503156,8.651567552664263,8.803126739912194,8.646011092047194,8.23252284169997
GCAM-USA_updatedRef,IL,trn_pass_road,CO2,0.8911635748990956,1.1807850262356279,1.3760061198949012,1.1520261125870273,0.9619926637602085,0.7482373143637847,0.587036285044913,0.49066521435812466
GCAM-USA_updatedRef,IL,trn_pass_road_LDV,CO2,0.11658642444902713,0.09961922780260109,0.06801517197777353,0.05142909665860964,0.05472365654277427,0.057496023564582534,0.05950095712970933,0.0618301967949556
GCAM-USA_updatedRef,IL,trn_pass_road_LDV_4W,CO2,33.12509662639969,27.603463935386788,26.331664266415714,21.992973554032105,18.570099833014694,15.779483627150396,15.169344132921731,14.839347559393756
GCAM-USA_updatedRef,IL,trn_shipping_intl,CO2,0.0021320744367836833,0.0021702598071141536,0.002195245168889043,0.002087780710008803,0.00205986234942411,0.0020568541964359403,0.002042970219321387,0.0020437636381402165
GCAM-USA_updatedRef,IN,base load generation,CO2,58.60119842866666,37.665034784666666,37.607860597999995,37.793791618,35.71933129233333,31.715993947,28.849525631666666,28.913612075333333
GCAM-USA_updatedRef,IN,biomass liquids,CO2,0.31553873243724145,0.2973835493526715,0.2971221682318802,0.2679515402241139,0.23011670587206912,0.18525327582748688,0.20396534622787288,0.21922253407496603
GCAM-USA_updatedRef,IN,cement,CO2,0.7165363333333333,0.7307840833333333,0.8197758433333334,0.9253554566666665,1.0210863666666667,1.1108716299999999,1.1956829866666667,1.2781510353333332
GCAM-USA_updatedRef,IN,comm cooking,CO2,0.14821546666666666,0.14736579,0.14188064,0.13415684333333333,0.12476035,0.11952174666666666,0.11481283366666667,0.117300656
GCAM-USA_updatedRef,IN,comm cooling,CO2,0.023273799999999997,0.022945273999999998,0.021822177666666668,0.020236733000000003,0.018566562666666665,0.017219649333333333,0.015578871,0.015737854
