scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050,Units
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,resid hot water,CO2,0.25028347,0.237277587,0.226861817,0.214058988,0.162273764,0.149252124,0.137344961,0.114677498,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,resid other,CO2,0.024752,0.01951982,0.02102393,0.0212293,0.02040566,0.02059816,0.01997118,0.01648975,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,subpeak generation,CO2,0.1579153,0.14088955,0.09613514,0.082346755,0.038598576,0.027354798,0.032381689,0.011690259,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_aviation_intl,CO2,0.0892609,0.0837379,0.0843808,0.0830398,0.0804978,0.0849283,0.0885823,0.0872313,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_freight,CO2,0.166517,0.165711,0.15127646,0.1315633,0.1016765,0.090394,0.0858511,0.0730658,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_freight_road,CO2,2.521586,2.6495286,2.19297095,1.73184993,1.107877396,0.75061118,0.43913948,0.142756051,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_pass,CO2,0.34819498,0.33248424,0.33183534,0.32851397,0.29597992,0.2923194,0.25829306,0.14982161,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_pass_road,CO2,0.1101105,0.1344443,0.14516633,0.10209557,0.07038951,0.045925521,0.031786058,0.024373667,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_pass_road_LDV,CO2,0.019249,0.0143274,0.0033624,0.001749,0.00176895,0.00185752,0.00191349,0.00183146,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",AZ,trn_pass_road_LDV_4W,CO2,5.4691019,4.63947797,3.66374241,2.28721225,1.279240014,0.55602233,0.4383471,0.33639799,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,H2 central production,CO2,0,0,0.049194004,0.099125325,0.085645074,0.101400861,0.124383975,0.194678529,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,H2 wholesale dispensing,CO2,0,0,0.140411,0.349849,0.5244582,0.7048721,0.882247,0.967327,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,N fertilizer,CO2,0.25424,0.2803743,0.34521463,0.3375367,0.2687799,0.18765047,0.132563993,0.087516385,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,airCO2,CO2,0,0,-6.98E-05,-3.74E-04,-0.238993,-2.1334,-6.68314,-6.70765,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,base load generation,CO2,7.16792756,3.587528751,4.903501253,4.62118335,1.957201316,1.40010953,1.272827872,1.063888726,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,biomass liquids,CO2,0.0925112,0.08685156,0.07666434,0.06211581,0.109366542,0.104936105,0.126928174,0.162958111,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,cement,CO2,1.05237,0.994581,0.994969498,1.00984389,0.710486419,0.438761189,0.312302065,0.229337967,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,comm cooking,CO2,0.275579,0.2955527,0.2837503,0.2782724,0.2448135,0.22195006,0.1951495,0.17207832,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,comm cooling,CO2,0.0213809,0.02283764,0.02286935,0.02280216,0.02186727,0.02076218,0.01895143,0.017661941,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,comm heating,CO2,1.342291,1.3480443,1.2999976,1.2499836,1.0625542,0.86413958,0.5336697,0.40391619,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,comm hot water,CO2,0.7384545,0.7806783,0.7609692,0.7470565,0.6539915,0.57247327,0.47332003,0.41240079,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,comm other,CO2,2.11515,2.191605,2.213372,2.194601,1.944223,1.815765,1.764136,1.556687,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,gas to liquids,CO2,0,0,0,0,1.20E-04,2.04E-04,7.30E-04,0.00223469,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,intermediate generation,CO2,5.7390651,3.3262603,3.602655443,3.264805419,1.661140985,1.156841199,1.028081825,0.556920973,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,oil refining,CO2,4.86282,4.49891,4.03161,3.4067,2.6690819,2.33473877,2.09763793,1.42692158,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,other industrial energy use,CO2,11.566796,12.02437979,12.62698441,13.35189628,13.33415039,13.49206807,13.44319532,11.6012206,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,peak generation,CO2,0.101985651,0.066100824,0.045254564,0.036862421,0.0120096,0.005967656,0.003183508,7.94E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,process heat cement,CO2,0.86243845,0.81545145,0.81651605,0.85479104,0.80008322,0.76429486,0.761627866,0.737505269,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,process heat dac,CO2,0,0,1.38E-06,6.86E-06,0.00405623,0.0323906,0.0872056,0.0879221,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,regional biomass,CO2,-3.10432,-1.57695,-2.60966,-2.90439,-4.40365,-5.29485,-6.27648,-7.62985,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,regional biomassOil,CO2,-0.145409,-0.137913,-0.120739,-0.0977396,-0.114013,-0.0883157,-0.101202,-0.166177,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,regional corn for ethanol,CO2,-0.357048,-0.334776,-0.295814,-0.239704,-0.273114,-0.198182,-0.142966,-0.138592,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,resid clothes dryers,CO2,0.0884277,0.0984544,0.1005487,0.1038924,0.0965626,0.0942279,0.0928017,0.085323,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,resid cooking,CO2,0.3885058,0.40648162,0.40566483,0.39691439,0.365921596,0.320547457,0.307260567,0.275977363,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,resid heating,CO2,2.37199162,2.22916081,2.09905175,1.90156011,1.58217383,1.22997196,0.909316524,0.636405911,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,resid hot water,CO2,2.91244298,3.14278607,3.26908564,3.3959657,3.27706288,3.30263945,3.32709937,3.17323851,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,resid other,CO2,0.4548065,0.4075946,0.4380469,0.4618854,0.4488078,0.4566308,0.4545597,0.393581,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,subpeak generation,CO2,0.319275875,0.188304007,0.175496427,0.133505995,0.055884552,0.032467021,0.030687059,0.011270875,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_aviation_intl,CO2,2.60669,2.46874,2.49768,2.41437,2.3221,2.42022,2.50029,2.45308,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_freight,CO2,2.394555,2.7021498,2.2726368,2.1082452,1.72809,1.543035,1.176937,0.4841489,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_freight_road,CO2,10.68508,11.221087,9.6225399,7.52862157,4.91466559,3.32393922,1.97577481,0.68350372,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_pass,CO2,9.9906632,9.64775,9.7503654,9.5074059,8.4941763,8.2158454,7.0791466,3.986062,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_pass_road,CO2,0.436891,0.5333154,0.57903586,0.40977906,0.28196274,0.18239543,0.12480065,0.096152344,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_pass_road_LDV,CO2,0.104258,0.0847832,0.0162322,0.00836346,0.00824789,0.00843815,0.0084965,0.00793906,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_pass_road_LDV_4W,CO2,29.6224644,24.9943962,19.6129648,12.09460706,6.6624061,2.8040226,2.198847,1.6699835,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CA,trn_shipping_intl,CO2,7.01843,7.203457,6.63299,6.41875,5.89512,5.74285,5.08616,2.26956,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,H2 central production,CO2,0,0,0.005801713,0.012062687,0.010909482,0.012465846,0.013532812,0.014806753,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,H2 wholesale dispensing,CO2,0,0,0.0196376,0.0502546,0.0742912,0.09693983,0.1102598,0.0951351,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,airCO2,CO2,0,0,-1.07E-04,-5.87E-04,-0.365234,-3.05289,-8.79439,-8.78542,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,base load generation,CO2,6.941332281,3.22569258,1.69643937,1.39942829,0.577311531,0.435908366,0.385636432,0.266162471,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,biomass liquids,CO2,0.0510594,0.0480223,0.0423353,0.0342934,0.047110201,0.03996895,0.041076179,0.058971317,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,cement,CO2,0.196014,0.176781,0.170658,0.17856393,0.12208967,0.07165745,0.049204461,0.036549505,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,coal to liquids,CO2,0,0,0,0,3.00E-05,4.92E-05,1.64E-04,3.62E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,comm cooking,CO2,0.0724063,0.07724442,0.07292242,0.07273493,0.06352442,0.05732542,0.04987695,0.043608493,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,comm cooling,CO2,6.43E-04,6.77E-04,6.75E-04,6.81E-04,6.56E-04,6.26E-04,5.71E-04,5.36E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,comm heating,CO2,0.53631584,0.52278158,0.4823723,0.44946005,0.367976566,0.28775881,0.15531813,0.116781992,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,comm hot water,CO2,0.1552732,0.16424519,0.1598574,0.15826631,0.1357325,0.11207316,0.082654178,0.067121981,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,comm other,CO2,0.2027635,0.2077503,0.218901,0.2476689,0.2682913,0.2881936,0.2899864,0.253641,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,gas to liquids,CO2,0,0,0,0,0.00101727,0.001720056,0.006161952,0.018868922,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,intermediate generation,CO2,3.436755117,2.479057622,2.069827046,1.813672945,1.151890347,0.972675947,0.883996991,0.466932401,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,oil refining,CO2,0.263945,0.244663,0.219182,0.18523,0.147397301,0.128685722,0.114642062,0.077736761,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,other industrial energy use,CO2,2.7217794,2.723907416,2.789945259,2.893678057,2.89600399,2.905027488,2.863665355,2.410571274,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,peak generation,CO2,0.03165764,0.027149225,0.016704198,0.013262619,0.004860957,0.002746173,0.001631709,4.09E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,process heat cement,CO2,0.16063677,0.14492857,0.13992463,0.150340801,0.141516606,0.136403455,0.136980445,0.133515839,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,process heat dac,CO2,0,0,2.12E-06,1.08E-05,0.00621377,0.0469188,0.119432,0.120423,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,regional biomass,CO2,-0.289428,-0.265545,-0.28626,-0.307827,-0.461158,-0.542726,-0.712783,-1.18793,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,regional biomassOil,CO2,0,0,0,0,-8.57E-06,-3.79E-05,-5.68E-04,-0.00126198,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,regional corn for ethanol,CO2,-0.221624,-0.208441,-0.183757,-0.148851,-0.164038,-0.114852,-0.0741264,-0.0507105,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,resid clothes dryers,CO2,0.00701054,0.00728253,0.00713448,0.00715469,0.006318435,0.006059753,0.005866194,0.005285836,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,resid cooking,CO2,0.03745164,0.03695002,0.035254347,0.032374928,0.027808328,0.021863411,0.020144314,0.017228485,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,resid heating,CO2,1.50483168,1.41786533,1.33485877,1.22043951,1.02172392,0.800752076,0.597418609,0.421227099,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,resid hot water,CO2,0.47634052,0.4740052,0.46905015,0.463519325,0.396590197,0.380139015,0.363501494,0.319441472,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,resid other,CO2,0.0478528,0.038552,0.0409291,0.0412794,0.0399232,0.0403833,0.0392739,0.03279241,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,subpeak generation,CO2,0.06087896,0.05497627,0.037774583,0.03212978,0.014778562,0.010286989,0.011707272,0.004108759,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_aviation_intl,CO2,0.214654,0.197686,0.197448,0.192364,0.186008,0.195214,0.202691,0.199717,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_freight,CO2,0.124573,0.122905,0.11171261,0.097035,0.0749845,0.066665,0.0633164,0.0539027,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_freight_road,CO2,1.886412,1.9663519,1.62201623,1.27924924,0.817521953,0.553861336,0.323929913,0.105202951,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_pass,CO2,0.82555247,0.77389809,0.76566653,0.75033094,0.6728874,0.65652515,0.56845936,0.31585987,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_pass_road,CO2,0.07956604,0.09898937,0.10819455,0.07737803,0.053302454,0.034468445,0.02359345,0.01809813,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_pass_road_LDV,CO2,0.0159248,0.0120409,0.00244265,0.00126807,0.00127006,0.00131853,0.00134255,0.00126922,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_pass_road_LDV_4W,CO2,4.52441867,3.80127339,2.9850099,1.843345961,1.016942796,0.42573242,0.33575375,0.25543528,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CO,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,H2 central production,CO2,0,0,0.003405526,0.007685466,0.005928754,0.00636892,0.006701418,0.006706797,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,H2 wholesale dispensing,CO2,0,0,0.00726156,0.01922566,0.02992595,0.04090127,0.04942579,0.04555604,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,airCO2,CO2,0,0,-3.74E-06,-2.08E-05,-0.0116093,-0.10582,-0.358956,-0.0241,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,base load generation,CO2,0.93222339,0.45647302,0.625356361,0.752906834,0.514261776,0.448213462,0.413932555,0.256778281,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,cement,CO2,0.069647,0.061658,0.0580835,0.062134278,0.043138458,0.02552491,0.017744952,0.013521158,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,comm cooking,CO2,0.02315634,0.02303118,0.021168925,0.019996005,0.016970642,0.015162028,0.01323861,0.011913869,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,comm cooling,CO2,0.0151287,0.01510951,0.01454311,0.01409896,0.01332322,0.01268971,0.011723575,0.011243278,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,comm heating,CO2,0.5689306,0.55352434,0.51557949,0.48618595,0.41240944,0.3360847,0.207387679,0.163870539,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,comm hot water,CO2,0.0646064,0.06403518,0.05996323,0.05677363,0.04803644,0.040973821,0.032557602,0.028537367,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,comm other,CO2,0.3195605,0.3100195,0.3084635,0.3082973,0.2885129,0.2802901,0.2775851,0.2510475,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,intermediate generation,CO2,1.22967049,0.989462198,0.970731409,0.921557945,0.660441206,0.547574394,0.455967853,0.292847858,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,other industrial energy use,CO2,0.44689151,0.449629295,0.467886177,0.490540225,0.500744967,0.511097152,0.514449407,0.465951008,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,peak generation,CO2,0.01761487,0.01439595,0.00993866,0.008871642,0.004899491,0.003508104,0.002434742,9.33E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,process heat cement,CO2,0.057077106,0.050547943,0.047623171,0.051198604,0.047192155,0.044869143,0.044813545,0.043664286,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,process heat dac,CO2,0,0,7.36E-08,3.81E-07,1.98E-04,0.00162887,0.00480099,2.27E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,regional biomass,CO2,-0.587438,-0.366483,-0.489131,-0.528631,-0.45381,-0.487226,-0.518535,-0.597938,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,resid clothes dryers,CO2,0.00487628,0.00487581,0.004674215,0.004660753,0.004201214,0.004192589,0.004205987,0.003902483,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,resid cooking,CO2,0.0309955,0.030365603,0.029051691,0.027144008,0.024517493,0.02108519,0.020372179,0.018139034,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,resid heating,CO2,1.2437479,1.2143333,1.16990848,1.1158855,0.99977569,0.85265834,0.69326088,0.52355238,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,resid hot water,CO2,0.3347025,0.32154051,0.30925772,0.29379118,0.23805363,0.22231217,0.20447857,0.17018374,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,resid other,CO2,0.0420597,0.0341631,0.0356661,0.0361746,0.0376498,0.0388332,0.0381562,0.0320447,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,subpeak generation,CO2,0.1040858,0.0824911,0.065797185,0.059339788,0.035232104,0.027097016,0.021809217,0.010719997,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_aviation_intl,CO2,0.0355717,0.0315747,0.0310024,0.0300165,0.0290392,0.0306465,0.0320037,0.0318204,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_freight,CO2,0.0582402,0.0550538,0.04921112,0.04243696,0.0328052,0.0295977,0.0288292,0.0251551,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_freight_road,CO2,0.88194,0.88374369,0.72468633,0.579884947,0.388900457,0.285840219,0.186657504,0.067344397,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_pass,CO2,0.13840727,0.12463041,0.1212375,0.11814684,0.1072915,0.10672053,0.09579876,0.05770792,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_pass_road,CO2,0.03769097,0.04861809,0.05419637,0.040015498,0.027926969,0.01816279,0.01244803,0.009518249,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_pass_road_LDV,CO2,0.0103311,0.00746082,0.00141257,7.29E-04,7.38E-04,7.74E-04,7.94E-04,7.52E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_pass_road_LDV_4W,CO2,2.93504824,2.45137642,1.92844603,1.193654979,0.66508714,0.28743143,0.23280324,0.18043508,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",CT,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,H2 central production,CO2,0,0,1.59E-04,3.58E-04,3.49E-04,4.37E-04,5.06E-04,6.38E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,H2 wholesale dispensing,CO2,0,0,4.24E-04,0.001091725,0.001663114,0.002231775,0.002629414,0.002367886,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,base load generation,CO2,0.00610964,0.002524559,0.005545093,0.006494696,0.004248247,0.004185687,0.004234315,0.003236857,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,comm cooking,CO2,0.01640433,0.016376847,0.014891262,0.013999256,0.011627128,0.010153332,0.008673632,0.007682841,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,comm cooling,CO2,6.84E-04,6.80E-04,6.50E-04,6.29E-04,5.90E-04,5.59E-04,5.17E-04,4.98E-04,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,comm heating,CO2,0.15249698,0.138407426,0.122907036,0.107354268,0.084517485,0.063779127,0.029269805,0.022993732,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,comm hot water,CO2,0.036217991,0.035253315,0.032232663,0.02969131,0.02400565,0.019708932,0.014924496,0.013096216,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,comm other,CO2,0.04572896,0.04234847,0.0477484,0.0616991,0.0754964,0.0846493,0.0856894,0.0756423,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,intermediate generation,CO2,0.00610964,0.010172436,0.014049361,0.01591415,0.015213978,0.015786804,0.016535469,0.014069543,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,other industrial energy use,CO2,0.001777741,0.001802771,0.001921941,0.001974988,0.00203453,0.002044806,0.001947003,0.001366797,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,peak generation,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,regional biomass,CO2,-0.0122193,-0.00303172,-0.00752375,-0.00717641,-0.00552202,-0.0068795,-0.00798334,-0.00995754,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,resid clothes dryers,CO2,0.00135468,0.001358289,0.001298333,0.001288107,0.00115494,0.001139183,0.001132049,0.00105113,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,resid cooking,CO2,0.006104662,0.005963519,0.005695867,0.0053512,0.004784327,0.00409178,0.003973207,0.003621385,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,resid heating,CO2,0.1428379,0.129855988,0.119234457,0.104882077,0.085518829,0.065377751,0.047958952,0.033794177,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,resid hot water,CO2,0.043076787,0.039952915,0.038010728,0.036151234,0.028499542,0.026957669,0.025692528,0.02246014,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,resid other,CO2,0.00723718,0.005545254,0.006090314,0.006281522,0.006219355,0.006457347,0.006522771,0.005752297,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,subpeak generation,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,trn_aviation_intl,CO2,0,0,0,0,0,0,0,0,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,trn_freight,CO2,0.00294766,0.00281926,0.002500367,0.002111901,0.001601473,0.001405936,0.001334535,0.001144086,MTC
"UpdatedNZ_HeavyElec_NoInd,date=2025-3-10T01:25:51-06:00",DC,trn_freight_road,CO2,0.04465084,0.045234811,0.036780341,0.028794492,0.018701828,0.013250433,0.008476661,0.003116584,MTC
