"lat","lon","SOx","NOx","NH3","VOC","PM2_5","PM10","CO"
32.74397,-107.2188,22277.3265234332,1230885.66424856,5465403.6311519,2418240.17391196,1146563.05918687,5154591.80645269,8314188.08946677
32.74397,-86.7812200000001,50862.8919804288,1012052.62630296,831280.978954346,1925592.75219577,675933.026948336,1062032.41793739,9621748.13056483
32.7443899999999,-114.7495,57246.0798980423,7803424.37795129,4902069.45949235,3276458.7245892,2205970.19814833,12992709.4776369,13318981.8360113
32.7443899999999,-79.2504900000002,16532.5034407675,462824.454930262,194.34957880966,42089.6043476838,10097.3941705927,758.93239749626,84002.4290921587
32.7448899999999,-109.2871,1047.05956284155,186638.468528574,5163.01559325815,337528.745759776,120131.108121046,842597.217510067,1543175.24795962
32.7448899999999,-84.71292,22069.7424318485,1050508.04447071,310924.366610768,2296505.96495999,725716.362123571,970225.219320014,15729445.0936985
32.7452699999999,-102.8403,194519.089861228,3639094.96967478,1328188.78609891,35309606.4293874,1612567.94268835,7637698.43443536,7391294.44402201
32.7452699999999,-91.1597299999999,10583.515587921,2324638.85032078,586955.872397774,2112128.70860745,782503.929969981,2636232.28128815,5796067.27157451
32.7456400000001,-100.2716,4516.73004430892,765315.069948164,2121166.16831433,666244.213185081,1065717.81856293,4840586.90355406,1798900.57970291
32.7456400000001,-93.7283900000002,69993.3477989186,1370218.51367269,490332.726574229,3695837.37540843,711994.626039069,640871.488040161,11765997.9961348
32.7457300000001,-123.7439,1032.53562404124,27263.427489463,8.96226809069482,1607.80049386298,465.632889331242,40.4934657216396,3630.69982056933
32.7457300000001,-70.2560999999999,125257.686057209,122053.674128511,287.545758001887,6672.0284579748,14939.1679084408,1299.10822269091,15008.5854093049
32.7461899999999,-110.1941,7.47228646851115,752.051862359173,73.5594599784927,25884.1597824259,32290.0248269765,96073.2501806526,35560.016011149
32.7461899999999,-83.8059099999998,13189.4463152821,799246.522121191,2615881.33276818,3692701.82764689,626888.37607209,796173.497454204,15563092.2853587
32.7470800000001,-120.9423,2329.14431018409,63443.3745308889,20.2624399838993,3638.94611556679,1052.73107540782,91.1367641909232,8212.70583953306
32.7470800000001,-73.0576799999999,5362.43493894625,152572.825562313,47.5192336959871,9144.73270862612,2468.85244816677,214.689802239724,20133.2037258193
32.7485099999999,-65.3879100000002,164635.632790974,171105.577940627,392.585997615455,9186.05001995859,20396.4340409211,1773.67364684941,20718.056673979
32.74939,-108.2529,595424.362573472,8000126.07587447,308494.487817999,8336203.79333824,4812339.30660975,25128170.7375875,45876537.7803267
32.74939,-85.74707,114634.527848405,1251664.38292146,691789.546899398,4439332.81886192,1299129.28314387,1658303.8660637,22918045.4186381
32.7494499999999,-100.1434,2918.08948120119,417754.5816245,2417108.53169463,798339.124920741,899823.22976041,4181827.37035131,1348316.15473213
32.7494499999999,-93.8565999999998,127491.571885192,13352640.1647019,1681136.50581016,74326877.4027483,1828663.82479985,4950255.82198524,41546384.5779802
32.7498,-117.7688,133988.338014407,2917893.58453577,1225.96764227202,212204.797185985,63694.9077419934,5275.00657507694,460687.021155769
32.7498,-76.2312000000001,7817.360342713,213306.538198102,68.9135091940294,13148.8670097307,3580.38781668206,310.962927970751,28693.7814803263
32.74991,-104.5128,917332.274952893,2333180.26306366,79.930374534556,6836786.20580874,33689.5843274448,72.0547668540684,4499739.15807784
32.74991,-89.48721,418255.275856411,3723325.62065165,8999595.89407255,11303334.9429467,5993042.71500798,6358478.65457458,54391254.4466464
32.7501400000001,-105.9297,4070.08774870356,985883.394478718,199521.600003477,640925.172341865,357648.115304015,2258606.35163336,3293511.61711593
32.7501400000001,-88.0703400000002,40604.8978419005,5723537.07222158,464863.13725849,3348160.69577442,507361.972701667,727272.142212721,23622627.9516702
32.7521099999999,-102.7123,12086788.3705584,17448762.5809687,1080317.7075499,100075420.695744,3585774.55828485,12963313.1686259,63720982.9443776
32.7521099999999,-91.2877200000001,2372.57725162395,394735.862018276,740138.32906087,1401636.55955713,941015.503618036,3977315.6895075,1647464.889918
32.7531100000001,-100.0152,10859.8725589518,578592.110161816,4495248.95385991,2390098.55540891,1449567.19015249,6905548.62358479,2729186.96083824
32.7531100000001,-93.9848000000001,263414.456320457,16173413.9642771,232919.476843723,112025763.310846,1715989.58047009,1745238.12658126,54699110.0497493
32.7531399999999,-116.5861,222672.03158235,372278.5857749,324973.74612359,4595983.71693102,1801507.3278103,351696.342424049,18707818.4411988
32.7531399999999,-77.41388,11643.2554047993,320427.55445319,108.226176449185,22663.2208438533,5622.86971240433,476.330926109612,46739.0364128955
32.75351,-113.3154,321.988447653715,101415.198228979,2123163.07590091,553348.676922303,148430.550549016,674315.043173923,902002.754528809
32.75351,-80.6846299999999,81174.3054437019,433881.897104804,476860.788520016,2563049.13042129,869007.715632153,509081.320228083,10440921.6457546
32.7540100000001,-120.4135,6541.53453318186,158927.856820071,55.1757045689213,10863.14496827,2866.64286199442,249.273514542231,23668.2430877112
32.7540100000001,-73.58655,5389.76780578583,150909.396351788,48.1123761968549,9708.96251570954,2499.66904879736,217.368554149412,20861.2340896457
32.75425,-122.8101,1012.86933651991,27156.5675925645,8.80772705467364,1583.06015780017,457.603724232191,39.7926216666949,3576.05385600222
32.75425,-71.18991,104374.185367298,105922.810045014,249.908514302456,6050.56183705286,12983.7605816468,1129.0570427261,13465.2510798559
32.7543300000001,-124.1494,90853.265644402,62198.5829700626,150.151640765492,3719.61886806825,7800.9863553346,678.372265753916,8141.42493663771
32.7543300000001,-69.85059,176873.55659916,159044.89732485,370.806056231878,8544.6140497894,19264.8777632932,1675.26556430036,19120.4051116025
32.7547,-121.8762,11256.1661370545,132245.10919901,71.9910457936942,8264.60091573899,3740.2806225801,325.244452132972,18367.1862342613
32.7547,-72.1238400000001,159281.430393078,165470.966232429,382.391041341943,9365.28019431024,19866.7648576602,1727.60005013853,20822.2140035693
32.7558300000001,-118.2977,2927.72381159457,397190.022952168,747.934373472327,1749794.09731278,84838.036761629,26299.8941600139,6427942.97958336
32.7558300000001,-75.7023300000001,3775.68452586521,104521.001256752,33.0788949267141,6351.80937208779,1718.60747446586,148.449588697917,13903.2441128988
32.7559999999999,-107.0913,1296.66283220668,1249529.53932088,1535.52015114709,148806.308555403,52394.3783167283,1664.23783598555,523970.872302015
32.7559999999999,-86.9086900000002,284573.926073255,3036493.86462291,563143.397448766,11848303.8220994,2056917.68075919,1843100.75678859,27767723.9270328
32.7564699999999,-110.9743,31494.2003091093,208736.756899778,625.426887894289,159037.822910681,63261.7270253063,183.910375708682,488092.582548726
32.7564699999999,-83.0257000000001,19218.2381617157,321530.613130116,185264.610996507,611181.535232691,503981.240841779,695751.254335854,6581533.17577718
32.7566099999999,-99.8869599999999,30293.2407253471,2274421.91768303,6190188.32553752,2762517.05336932,2198749.48829671,9752549.6798206,10950106.0748575
32.7566099999999,-94.1130400000001,11826.7596316225,507782.783205944,370807.266573571,3023202.29869425,192072.049808575,467628.741487786,4688728.83319659
32.75666,-65.7934599999999,118707.521388291,116871.478939369,282.580846177189,6549.43321843671,14681.2206584272,1276.68806035439,14737.5534750431
32.7583399999999,-119.8846,2737.88712055596,65655.3831750921,24.0366940741633,4151.46306893305,1248.82171537405,102.063399763482,9484.53593540821
32.7583399999999,-74.11545,6982.08570366317,194105.861610481,62.1410756319315,12496.8866737441,3228.52740011676,280.754204568611,27166.1683366982
32.7587400000001,-104.3849,184569.299892359,4860766.57734931,5870522.58608679,16687904.4809645,1134946.99110609,4780042.63944138,15308305.2174264
32.7587400000001,-89.6150799999997,15233.183297222,1164309.30777996,4898617.73949041,1806862.03960409,484459.798824809,2381082.37601477,8359494.17310135
32.75882,-102.5842,93243.5360045435,2914408.11001035,1475660.58803972,11162267.2001569,2029375.07334951,9746768.07220855,11352564.9436445
32.75882,-91.4157699999998,28789.598931582,857467.772795444,1045098.71825207,1674466.30022769,974656.7160842,2502046.19026417,7603737.8052431
32.7592599999999,-118.8266,2262.88190637832,102912.729822087,54.2551921528123,6360.15804282574,2818.8178506738,144.078924669766,18436.5302366748
32.7592599999999,-75.1733999999998,3790.13420178222,105426.835284438,33.3760329489412,6343.84327214766,1734.0452083674,150.793684005611,14050.0751606439
32.75936,-109.16,4789.94186155788,519033.663054133,2807867.47021927,874437.683946109,519067.23575924,2837540.16568795,3892274.45093
32.75936,-84.84003,83769.2836880373,1895858.06348555,435103.457342944,4660356.9699218,1861935.11381579,1468608.29462025,33622768.7149659
32.7599599999999,-99.7587600000001,19763.736122782,808659.443298233,4992084.66723223,4463491.25499149,1604713.8851773,6884703.68633797,3718590.03195389
32.7599599999999,-94.2412399999999,17196.5872404936,663684.562265444,515274.520969892,2086994.22562075,354855.648236704,881802.040911082,3864591.57890109
32.7601,-119.3556,6798.68288107001,176859.556221446,65.3797430943444,11658.4809944362,3396.79169347614,276.042042483937,26092.7924585804
32.7601,-74.64441,13815.224966998,389272.18974525,122.639587405536,23883.7533076788,6371.71560160469,554.072249590576,52330.1542941047
32.76015,-112.535,7.88960818134773,2293.1877879332,1327.73742234807,109824.54712957,2386.27619517847,207.509940148235,314209.835796432
32.76015,-81.4649700000002,59996.8577624418,361177.621880834,310289.851998692,1381563.93756835,998298.518503077,510735.372999478,12734295.0034618
32.76064,-105.802,150.609697440018,21488.8138142001,564.392268863195,138855.265975276,18671.9136420224,86914.6785132991,340122.20836914
32.76064,-88.1980000000002,4672.14028354255,381490.833236426,2592039.23925602,918157.997617813,377843.49626226,1513323.01834563,3898295.2152727
32.76112,-111.7546,3040.29247455504,272232.145654765,6673519.40670265,2061813.23043786,690715.821836134,3481819.62782041,3792830.86197601
32.76112,-82.2453600000001,8805.93388661739,565166.784589834,235398.797130295,906657.986728276,459733.14073455,800434.048400855,6448627.91682871
32.76114,-115.932,9157.81683356154,2132090.28395105,57389.2421557273,553416.659659895,467077.610971675,3359695.51908254,3439002.51242191
32.76114,-78.0679600000002,18540.5750376406,483936.28824951,170.441747408335,35685.3496573582,8855.26745974853,756.431203081851,75098.3660100862
32.76136,-113.9695,4786.83933338744,2774302.6053065,12624161.59421,2986566.74614239,955754.091363676,3509400.44152945,4907295.44641541
32.76136,-80.0305500000001,400628.871685327,15502022.7718701,919893.996990998,32399617.3990384,7000862.10664756,12812313.0100247,171626000.653784
32.7614199999999,-124.555,171059.673886303,172236.375651507,411.342040967321,10189.2825432638,21370.8866139342,1858.40646894931,22530.1340382083
32.7614199999999,-69.44495,74120.9568592107,75247.8444869735,177.174353409074,4242.33342089935,9204.92589386868,800.457810047243,9450.94165195906
32.7617300000001,-110.0671,13850.1557664945,22901.896460384,19853.2014607726,299904.40764352,114701.563561078,20619.3710335387,1220774.92905481
32.7617300000001,-83.9328600000001,153493.849603802,1281943.42199278,1774902.89604571,3157943.55435454,2660725.85649632,1451253.85858963,35234851.696526
32.7626300000001,-108.1256,168100.29735874,4766483.83315788,148798.900709041,4040238.6690825,1848610.70980798,10187827.3314619,23483777.9479065
32.7626300000001,-85.8743900000002,72408.7135667412,1824064.67350132,150965.623011978,9663495.17387784,910877.130071716,1789167.93986284,37027217.0140637
32.7631500000001,-99.6304899999997,2881.2151469937,661779.31520586,3558170.84998223,3618255.72112216,838897.976502951,4229691.33936888,2090365.96374599
32.7631500000001,-94.3695100000003,470759.283076548,8308705.78481686,1549215.38678727,9136315.4689782,3845795.66177825,3757226.24320207,29350171.2639755
32.76328,-66.1990699999999,131796.525830723,130688.816430762,315.159448840779,7516.52163144221,16373.8109885956,1423.85973635012,16573.4951175197
32.7649499999999,-117.1149,928505.790614813,53167721.9596451,14217811.0830966,106494147.748011,12920815.3659198,25696647.9415945,353726237.843647
32.7649499999999,-76.8851000000001,8878.63048319806,244584.83161254,84.0546420706647,15234.8260224708,4367.04239580403,361.137563283511,34474.499791253
32.76518,-115.2779,13460.8075502783,1752025.06145028,25038478.5419156,4320815.86677267,2617271.40396373,16443528.0960784,4413930.23422235
32.76518,-78.7221399999999,40387.414039368,1032155.09006708,399.192597912108,89620.986135355,20739.972922904,1714.37883082072,180876.98020108
32.7652400000001,-114.6236,73616.5034186498,8488491.67316437,22659847.368905,16083180.141649,4763260.10853759,24378591.2097788,57975838.5582961
32.7652400000001,-79.37637,4060.35105729483,134533.999884898,63.8220388861621,13225.6863814087,3315.8614639203,218.316080257295,26650.4337329594
32.76537,-102.4562,47892.8677287187,903289.715684575,1215484.06924269,5376393.96704845,1196293.36571866,5501349.26114312,1347943.73744045
32.76537,-91.5438200000002,13922.0177689096,500460.614221953,1009304.37832443,1031882.08652528,515977.563331057,1890056.72670737,3025775.37852101
32.7662,-121.3474,2251.91598599055,48915.7852417124,18.0048961305742,2983.29187400698,935.440844471056,81.3429083883373,6693.62391362654
32.7662,-99.5022599999999,5571.14353903414,443702.10082023,386.484588616017,2941938.58719252,59399.9044040639,334413.805950485,960284.596429204
32.7662,-94.4977400000001,22257.4861552348,1065053.72295802,354053.857552241,3150863.62337932,1175040.78067991,2399671.66998418,8223953.02405957
32.7662,-72.65265,375257.291223288,382224.269427356,901.173340822323,22026.9538283872,46819.6084830657,4071.42446832393,48395.8645767179
32.76636,-123.2155,731.232513171661,19458.0606219813,6.34829036420592,1135.20511132785,329.824181461742,28.6798906244551,2568.2483075433
32.76636,-70.78445,149642.70398436,142152.340811591,357.604081163947,8384.48738191347,18578.9817392941,1615.62842675459,18386.506828651
32.76699,-69.0393100000001,107620.530241064,109569.706208436,258.125076109596,6400.04546783426,13410.6441360284,1166.18555730975,14248.4281865272
32.76742,-104.257,3232174.47840595,12284915.5055804,849.087415562904,39782211.6946216,459886.788999356,1312988.45369742,19601567.9866985
32.76742,-89.7429499999999,8536.43135723066,222131.219656676,2491998.6002529,1006032.89224174,424378.885497607,2650018.77892281,2892776.16837677
32.76788,-106.9638,50.0070349597573,25088.0864361179,387.541945858793,35954.7091437,1302.17436463122,65.1634369962406,58588.0554513095
32.76788,-87.03622,181009.43782313,437969.310870975,372907.019751324,4734007.44498341,1706918.89057119,535942.249945558,19965207.2620342
32.76838,-66.6047699999999,125792.486632405,127846.661983014,299.983056566282,7083.35777356205,15585.3359455392,1355.29326888257,15830.5772206404
32.7691,-99.37399,21035.5953042786,1520488.13768356,3880.58776225576,12125517.0438647,84783.2540081284,190344.033920848,3479638.85668154
32.7691,-94.62601,40941.5077794834,898982.472676784,1003194.2238116,13950881.3732347,814224.817304643,2694715.3785779,11725819.3639058
32.7703200000001,-122.2814,4712.39686416093,92816.9113646629,36.0985473062276,5631.7332268536,1875.49293369891,163.094704296025,12681.4052247375
32.7703200000001,-71.7185700000001,478521.911497102,484395.612300978,1161.80321319169,29968.6465562058,60360.3869729543,5248.94313504681,64155.4943104649
32.7710000000001,-105.6743,122.881310392148,2346.38664983574,224.774479396269,36442.0638105843,1781.24293091659,258.701958016636,94215.2358065958
32.7710000000001,-88.3257099999998,300124.805583928,1184930.77352734,2542957.82748355,8842697.64999988,3110624.39296342,1591265.66229046,34341196.4642477
32.77103,-68.6335799999999,190050.138754967,198040.508644759,457.975658602927,11441.1064530492,23793.6922519355,2069.09966507289,25150.7093601141
32.7717600000001,-102.3281,52071.337153069,281211.093658425,481008.240500838,1753493.10006832,671745.2733221,1533228.55263659,3540763.08079164
32.7717600000001,-91.6719099999998,153326.525169928,646453.534205016,1810320.29204786,2831363.87938113,1703611.12004798,3767397.79348956,11388316.9025809
32.7718399999999,-99.2457300000001,28462.8909681083,1889025.083655,1422446.00158606,7311655.04881968,651187.67116255,2752142.93058194,6989263.96308301
32.7718399999999,-94.7542699999999,121689.686233594,1787003.51792718,2301157.31088672,4715393.0570576,1574967.68768384,2584112.51345187,20548061.9077532
32.7719499999999,-67.0105000000001,178075.649398024,135959.80456268,327.282093763102,7744.16895490326,17003.6315089093,1478.63548604009,17322.4136300556
32.7727100000001,-113.1891,8.60947973050221,2370.66266112741,261.835016562696,93342.5581420826,2386.7921186767,207.617920817831,314257.827233214
32.7727100000001,-80.8109100000001,337250.646366257,5748087.94528887,952766.943578309,11424945.3195839,3475441.69193956,1635554.91623401,68801753.1107303
32.7729300000001,-110.8475,47.0702149673205,4555.61455903813,462.774272928413,116267.842689622,2088.95134678277,183.414662202387,273543.915798182
32.7729300000001,-83.1525000000001,106935.497961412,1133509.6883661,231028.641386873,1747378.90877999,1663122.58825387,1261488.69505914,17314046.5530129
32.7735600000001,-68.2278100000001,81225.7699501829,86522.6957535659,195.738366664863,4810.71016856287,10169.4016895622,884.326667549956,10551.761757178
32.77369,-109.0328,989.650831331115,44485.6982596291,994498.075898573,232377.831518849,156232.417645216,905424.234223555,679106.934667353
32.77369,-84.9672200000003,173779.803842294,3648975.28258311,481412.533114962,4622090.33894808,2653638.6084934,1281315.94269897,47869862.5113906
32.7740100000001,-67.41626,117959.163407227,121455.658694318,282.11682484387,6771.34742293707,14657.1129143107,1274.58996992075,15104.8336645244
32.7741799999999,-117.6438,12454.3932953667,378072.911789187,177.003710965909,31633.9900141984,9196.19299438653,612.041538593004,69250.418169835
32.7741799999999,-76.3561699999999,11024.816600031,295352.099454313,95.6994991867924,17994.4826985033,4972.04866683323,430.455222971713,39792.3631344309
32.77443,-99.1174300000001,12921.4342112904,787542.590439835,2631261.16368987,4802460.32927222,423938.985293966,2108399.66751368,2289993.95904898
32.77443,-94.8825699999999,86247.5752900349,2895806.85889237,2412184.46784062,7610065.64057367,1152625.5230499,2805085.39348744,15547854.6619533
32.7745300000001,-67.8220199999998,69060.1464464433,72187.250897083,165.370599060327,3965.9823476511,8591.67304287764,747.131636548601,8820.82578396348
32.7750999999999,-120.8184,4246.70580572475,109351.761277589,36.4452549828521,6576.36906303652,1893.50608926019,164.660284846048,14762.177584885
32.7750999999999,-73.1815800000002,6630.50040182296,172232.537711102,57.605089776006,10669.9224941617,2992.86111957489,260.261604037113,23617.9480744575
32.7757299999999,-107.9982,7729.05897932458,284729.722405605,31999.0955191404,717039.13092945,2637269.99378045,20406702.5319193,3414272.37778563
32.7757299999999,-86.0017700000001,72585.5380005608,1730790.85252133,217161.30140203,7124951.47357734,963203.242411831,2043214.35485017,31252829.2457869
32.7759599999999,-104.1291,666655.864332987,5579738.99602845,1784.85167661253,44747164.889814,909192.26217723,5420600.81056411,12952789.830619
32.7759599999999,-89.8708800000002,51993.8656411613,218914.811666428,301589.055046694,1805408.07555436,711672.337301027,1204633.71548083,7351242.10267923
32.7759999999999,-65.1029099999998,168804.476491294,158223.011444759,388.6561606878,8348.73181267989,20192.2632428119,1755.92046277753,18947.8077663314
32.7761500000001,-116.4608,8247.73271617959,767569.6072872,52489.7737225465,734695.994145006,143898.405634966,712528.619626794,3901621.22401582
32.7761500000001,-77.5392499999999,13869.5843597174,372529.15054794,124.736887810829,25185.1376068499,6480.68048754902,554.033882018419,54044.6804817677
32.7768599999999,-98.9891700000002,34379.5845292038,1269534.37315342,435776.101800291,10873269.1494368,436772.734792569,2082923.24853149,9126320.00963593
32.7768599999999,-95.0108299999999,115682.84830405,3722040.10832692,5908391.80791133,17404045.0082057,2042688.22579793,5667989.32562024,17724823.072435
32.7769600000001,-123.6211,233.127671984203,6474.9810423692,2.06371771825405,386.488272620461,107.220043012685,9.32520949975039,865.614844446997
32.7769600000001,-70.3789100000001,219719.811307006,225425.814440847,534.857512001533,13879.7177810806,27788.0160333205,2416.45170112701,28989.6126310853
32.7770999999999,-109.9402,115763.663031172,170877.379879796,203487.523221177,2989075.1598628,1116299.25403217,200897.054356963,12305201.2083156
32.7770999999999,-84.0598399999999,14995.8367931659,1147139.25129133,827391.461882374,2283319.55361962,1070412.86684032,1490216.20875728,16228348.0419161
32.7779999999999,-102.2,27919.1086440393,481029.355801679,727416.180522667,4376895.96195431,573782.248135692,2553075.3047713,734966.440442342
32.7779999999999,-91.8000200000001,40911.9257016529,1378738.35343192,641168.725102265,2404166.83172224,997781.588006246,3606288.32709538,8523073.13723119
32.7784200000001,-112.4086,7.96950888653399,2301.68795243042,2934.62125376182,134098.801405605,2386.38439098975,207.526278823103,314257.468823082
32.7784200000001,-81.5914300000002,265918.325774504,3050238.04720638,773657.229049906,6655997.27058451,6169478.12034584,4571370.53845778,68189096.292541
32.77848,-111.628,64229.8171971859,10172995.1144764,5037736.6894489,16855404.1426592,3015292.31959875,14434136.3854226,62735332.3945889
32.77848,-82.3719799999999,139918.815124631,931876.538757437,824766.567295515,1953799.59184647,2123603.40317079,1467187.2031684,18049996.7891883
32.7791400000001,-98.8608700000003,131616.481291148,3635494.25874731,530811.696186353,38551709.5001617,913097.300111352,2993270.74641478,19897725.9389258
32.7791400000001,-95.1391299999997,13370.6733815963,540924.640019807,2783004.07004488,2246556.29851606,597922.31531338,2303672.21088342,5358965.12689742
32.7796199999999,-106.8362,52.2200902740321,6806.95724323825,786.134850476457,59185.3983512848,405.35190772965,39.4208992082196,51171.6738358585
32.7796199999999,-87.16376,6277.38188103289,180461.853317191,70594.79518192,338565.172338708,76674.9038182678,174584.712288898,1998262.19848313
32.7808,-118.1729,8053.43391932749,244211.906800925,92.5714890040695,14462.3127736041,4809.53352079746,353.062971348996,36085.1176933083
32.7808,-75.8271499999999,6118.77747249846,169037.358230326,54.2811024550665,10665.6815973663,2820.16400374278,245.234051352619,23158.3705167161
32.7812100000001,-105.5465,1645301.20207814,2490930.38853886,2720200.56480979,39252203.5875636,15201933.5311021,2953841.22698926,164649538.657295
32.7812100000001,-88.4534600000001,185591.246207517,1846825.76930627,641330.27496533,5570216.26521459,2365877.27492947,1877621.73097164,28773066.2951512
32.78127,-98.7325400000003,14488.2641454127,712048.124326741,175169.939107685,8170795.62421965,87579.5361021253,521272.068358718,1232096.48753101
32.78127,-95.2674599999997,21699.7996808915,548010.85600778,2203701.47626691,4394882.90823888,617207.287613686,2127249.55797897,7771603.001054
32.78132,-113.8433,3064.35988465383,2386323.53988103,11328943.0025391,2293781.80036894,763654.514014931,2541679.35123173,2462033.7951563
32.78132,-80.15668,128634.735918905,3039471.71395409,859222.786444661,8195422.8271155,1431210.52082502,1940117.36767256,39139503.0563981
32.78143,-120.2894,4637.89757077516,124965.521494532,41.0967447636195,7571.0192621065,2135.17329808586,182.846312674063,16988.9204711813
32.78143,-73.7106299999998,4192.06652774297,112772.754785513,36.4771461157374,6956.90407591549,1895.16297426862,164.801983749638,15092.3839990942
32.7832600000001,-98.6042500000002,179205.600379856,936681.629941808,508180.713499721,11628929.4330748,1714296.73934835,714575.321146137,19059955.8801259
32.7832600000001,-95.3957499999998,34105.8786885933,1330641.45720387,5496554.2514472,4558711.56213458,1067369.12118544,4476257.08176318,11565250.0486536
32.78339,-115.8065,117390.093219999,3165619.48832126,6703405.02896892,5389639.24654683,3085341.54696672,10714789.8680437,20629086.7870016
32.78339,-78.1935099999999,33570.7210764598,835284.67180517,310.167165173411,68431.8021340917,16114.6740532638,1371.48867035699,140736.343180124
32.7838000000001,-121.7526,11312.2821429007,126435.049090862,71.3777599088224,7932.76873264897,3708.41747340264,322.477771454286,17625.2065864256
32.7838000000001,-72.24741,274604.010856635,274034.663336686,646.786622215946,15275.7369256865,33603.1872793366,2922.13607217318,34142.0946094841
32.78411,-102.0718,11944.2118163356,643833.094141072,1530675.60928114,2846114.8035975,990353.289220481,3807396.21307936,1162146.15293082
32.78411,-91.92816,379513.476140203,6873282.71281135,336337.604498574,11600200.6761797,2289985.72420869,4810356.85938128,37973645.3764706
32.7843400000001,-104.0012,1023299.16041823,6901525.38634653,667.017198254999,47930934.4373567,578174.386762827,2454821.45357844,11388246.6854023
32.7843400000001,-89.9988099999998,529591.505076184,5025812.06104114,1388899.07235946,14814227.5280302,5392636.93078459,3076939.59322775,65615179.0236297
32.7844100000001,-122.6869,1018.84143316357,27096.789639342,8.92717354497548,1646.91276414834,463.809555913094,40.330417846543,3707.36827703831
32.7844100000001,-71.31311,112415.420655827,114640.460695288,269.778078760625,6652.60810261725,14016.0649244093,1218.83988957269,14750.8088014394
32.78485,-118.702,7385.25753154763,202841.640371093,92.6958329725257,12064.1344959146,4815.99377171024,325.614075786307,33213.9490499902
32.78485,-75.2980299999999,3252.68146910924,86293.8715884634,29.5053835304817,5388.55743555662,1532.94636729736,129.840970342335,11972.981441594
32.7850800000001,-98.47595,63977.6847589329,393171.438817165,192666.462326372,3169997.69959988,624272.52854678,627621.81206278,6647516.5239346
32.7850800000001,-95.52405,44858.1583486268,2148276.88556182,4688139.03361387,7512639.40308568,848807.182620163,3241375.55240482,13096632.88108
32.7851500000001,-119.7603,4072.31568783634,94119.3549658672,35.4463718955328,5571.01705347549,1841.60928276109,151.789890513934,13186.0737810736
32.7851500000001,-74.23975,5854.64537744713,156435.769131786,51.7622214461374,9773.17271514374,2689.29605317258,232.175871643427,21570.2582109526
32.7852200000001,-65.5085399999999,159082.987504762,154618.731679617,377.569430666704,8626.11228266357,19616.2627533677,1705.82703325448,19397.989691585
32.7859699999999,-114.4977,46206.1190526187,797923.841313874,16107981.5361051,3556317.06444263,1615535.36174203,7021934.26669484,7336213.70358134
32.7859699999999,-79.5023199999998,4705.57462023042,127538.26275632,59.0529586068637,9133.9571434682,3068.08484531453,211.644013003581,21100.1673058608
32.7860300000001,-124.0268,4988.55842610169,28381.543772139,21.8820024610998,2365.01019555465,1136.86864457672,98.857124168278,4251.30602078701
32.7860300000001,-69.9732100000001,145905.940397201,118033.485783865,275.418301829084,6267.83727828021,14309.0972092908,1244.3195525513,13988.8790386596
32.7863000000001,-119.2311,2080.06036640788,54132.9583700556,24.4775793018979,3757.4908264842,1271.72780806352,90.2882185753668,8860.85596127874
32.7863000000001,-74.76889,5029.15094914732,134437.432430773,45.8108329981668,8841.95114884224,2380.09282026078,203.058906717725,19297.853844884
32.7866600000001,-115.1521,2331.65683748617,362387.039464897,12628.6792901941,175309.379114063,189553.343265002,1546973.32287421,1137361.79808168
32.7866600000001,-78.8479,45823.300153103,1210295.41147873,454.740441873751,100274.174061639,23625.9502721315,1946.55389813254,204233.89105958
32.78676,-98.3475999999998,22988.2924727475,625088.422045664,372134.500369286,4313261.8524863,313136.248865341,609117.4598423,3622748.61175832
32.78676,-95.6524000000002,49962.5804080128,1571685.56054276,3907051.7723145,4809323.94156002,882747.56443496,3043309.4372903,11930525.1124044
32.7878500000001,-108.9056,7.8796255021196,965.210046033993,25.6620682297365,16398.3586654962,266.88430636726,23.6005309942243,34098.0449057883
32.7878500000001,-85.09442,72574.4476646153,1188460.3284588,187376.928033981,2688210.76910245,1156450.14672352,785750.854443519,21291642.9861333
32.78829,-98.2193000000002,6336.20368668392,555780.335896936,1158562.82882209,1716856.32737101,296615.377699156,1463653.56669444,3159072.03559107
32.78829,-95.7806999999999,32293.9281056382,599579.197701573,2275061.92867318,1721045.92853905,625143.122869749,1701139.74565295,5743043.37320575
32.7885700000001,-116.9897,564851.646979861,31420219.6713329,9202083.19863781,81996530.6968874,10933441.3947724,23807601.8122068,255282766.379181
32.7885700000001,-77.0103099999999,13444.3226149481,352109.864090876,119.532509928497,21807.3424750603,6210.28805558818,532.318018692004,48426.2042286567
32.7886899999999,-107.8708,293.448212443093,57281.1811710748,600978.993694833,179198.81068016,152240.932867885,849949.62787683,523480.573047021
32.7886899999999,-86.1291500000001,188600.072558898,693991.672830509,532744.089601565,5241151.345117,1860798.6137929,845746.171825369,23199963.9560063
32.7892299999999,-110.7206,5446.82978011747,1148514.95730522,636801.540421422,674658.213192585,170724.785947086,562229.777635732,3814585.44656393
32.7892299999999,-83.2793600000003,8544.75367518803,589199.4614868,73506.3883269708,994754.534752144,892107.898340036,1283378.28944128,6410246.4847921
32.7896599999999,-98.09094,6116741.59686452,7153881.56783127,1853080.52941226,11191121.3541678,4102101.46785617,11108718.0235029,46635898.5618187
32.7896599999999,-95.90906,97103.9209279061,718748.826262343,2261645.93624467,3762610.4614423,1444015.78613951,3089180.04871664,14449320.1551951
